County	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	5,098	1,041	16.96%	6,139	381	217	36.29%	598
ALACHUA	282	26	8.44%	308	24	23	48.94%	47
BAKER	0	0		0	0	0		0
BAY	84	0	0.00%	84	1	3	75.00%	4
BREVARD	131	45	25.57%	176	0	0		0
BROWARD	463	56	10.79%	519	30	30	50.00%	60
CALHOUN	0	0		0	0	0		0
CHARLOTTE	42	7	14.29%	49	0	0		0
CITRUS	31	9	22.50%	40	0	0		0
CLAY	38	4	9.52%	42	3	3	50.00%	6
COLLIER	63	17	21.25%	80	0	0		0
COLUMBIA	24	3	11.11%	27	0	0		0
DESOTO	4	4	50.00%	8	0	0		0
DUVAL	345	95	21.59%	440	21	19	47.50%	40
ESCAMBIA	115	3	2.54%	118	7	9	56.25%	16
FLAGLER	15	3	16.67%	18	0	0		0
FRANKLIN	0	0		0	0	0		0
GADSDEN	0	0		0	0	0		0
GULF	0	0		0	0	0		0
HARDEE	0	0		0	0	0		0
HENDRY	0	0		0	0	0		0
HERNANDO	54	2	3.57%	56	0	0		0
HIGHLANDS	24	3	11.11%	27	0	0		0
HILLSBOROUGH	346	28	7.49%	374	26	16	38.10%	42
HOLMES	0	0		0	0	0		0
INDIAN RIVER	15	15	50.00%	30	0	0		0
JACKSON	12	1	7.69%	13	0	0		0
LAKE	74	30	28.85%	104	0	0		0
LEE	125	15	10.71%	140	65	21	24.42%	86
LEON	66	6	8.33%	72	2	7	77.78%	9
MADISON	0	0		0	0	0		0
MANATEE	50	9	15.25%	59	0	0		0
MARION	81	6	6.90%	87	0	0		0
MARTIN	15	20	57.14%	35	0	0		0
MIAMI-DADE	809	150	15.64%	959	68	15	18.07%	83
MONROE	7	2	22.22%	9	0	0		0
NASSAU	8	0	0.00%	8	0	0		0
OKALOOSA	52	3	5.45%	55	0	0		0
OKEECHOBEE	8	0	0.00%	8	0	0		0
ORANGE	284	88	23.66%	372	76	36	32.14%	112
OSCEOLA	93	35	27.34%	128	0	6	100.00%	6
PALM BEACH	307	117	27.59%	424	14	18	56.25%	32
PASCO	125	9	6.72%	134	0	0		0
PINELLAS	250	46	15.54%	296	39	5	11.36%	44
POLK	149	9	5.70%	158	0	0		0
PUTNAM	9	1	10.00%	10	0	0		0
SANTA ROSA	13	10	43.48%	23	0	0		0
SARASOTA	81	29	26.36%	110	0	0		0
SEMINOLE	66	7	9.59%	73	0	0		0
ST. JOHNS	32	13	28.89%	45	0	0		0
ST. LUCIE	83	7	7.78%	90	3	3	50.00%	6
SUMTER	31	9	22.50%	40	0	0		0
SUWANNEE	0	0		0	0	0		0
TAYLOR	0	0		0	0	0		0
UNION	0	0		0	0	0		0
VOLUSIA	176	92	34.33%	268	2	3	60.00%	5
WALTON	16	7	30.43%	23	0	0		0
WASHINGTON	0	0		0	0	0		0
