County	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	4,792	1,315	21.53%	6,107	385	280	42.11%	665
ALACHUA	259	49	15.91%	308	33	14	29.79%	47
BAKER	0	0		0	0	0		0
BAY	47	19	28.79%	66	0	4	100.00%	4
BRADFORD	0	0		0	0	0		0
BREVARD	127	41	24.40%	168	0	0		0
BROWARD	376	85	18.44%	461	44	39	46.99%	83
CALHOUN	0	0		0	0	0		0
CHARLOTTE	47	4	7.84%	51	0	0		0
CITRUS	30	10	25.00%	40	0	0		0
CLAY	43	9	17.31%	52	2	2	50.00%	4
COLLIER	58	27	31.76%	85	0	0		0
COLUMBIA	18	0	0.00%	18	0	0		0
DESOTO	8	0	0.00%	8	0	0		0
DUVAL	320	108	25.23%	428	18	22	55.00%	40
ESCAMBIA	127	14	9.93%	141	4	12	75.00%	16
FLAGLER	15	3	16.67%	18	0	0		0
FRANKLIN	0	0		0	0	0		0
GADSDEN	0	0		0	0	0		0
GULF	0	0		0	0	0		0
HARDEE	0	0		0	0	0		0
HENDRY	0	4	100.00%	4	0	0		0
HERNANDO	42	20	32.26%	62	0	0		0
HIGHLANDS	21	6	22.22%	27	0	0		0
HILLSBOROUGH	329	66	16.71%	395	22	20	47.62%	42
HOLMES	0	0		0	0	0		0
INDIAN RIVER	21	9	30.00%	30	0	0		0
JACKSON	7	3	30.00%	10	0	0		0
LAKE	72	32	30.77%	104	0	0		0
LEE	117	23	16.43%	140	55	31	36.05%	86
LEON	71	1	1.39%	72	3	6	66.67%	9
MADISON	0	0		0	0	0		0
MANATEE	58	16	21.62%	74	0	0		0
MARION	73	9	10.98%	82	0	0		0
MARTIN	10	11	52.38%	21	0	0		0
MIAMI-DADE	775	187	19.44%	962	62	51	45.13%	113
MONROE	9	4	30.77%	13	0	0		0
NASSAU	8	0	0.00%	8	0	0		0
OKALOOSA	48	6	11.11%	54	0	0		0
OKEECHOBEE	7	1	12.50%	8	0	0		0
ORANGE	263	136	34.09%	399	83	43	34.13%	126
OSCEOLA	88	35	28.46%	123	0	0		0
PALM BEACH	275	130	32.10%	405	11	21	65.63%	32
PASCO	129	16	11.03%	145	0	0		0
PINELLAS	268	67	20.00%	335	33	5	13.16%	38
POLK	157	23	12.78%	180	11	3	21.43%	14
PUTNAM	10	0	0.00%	10	0	0		0
SANTA ROSA	12	11	47.83%	23	0	0		0
SARASOTA	81	29	26.36%	110	0	0		0
SEMINOLE	64	9	12.33%	73	0	0		0
ST. JOHNS	25	19	43.18%	44	0	0		0
ST. LUCIE	75	15	16.67%	90	4	2	33.33%	6
SUMTER	36	4	10.00%	40	0	0		0
SUWANNEE	0	0		0	0	0		0
TAYLOR	0	0		0	0	0		0
UNION	0	0		0	0	0		0
VOLUSIA	154	43	21.83%	197	0	5	100.00%	5
WALTON	12	11	47.83%	23	0	0		0
WASHINGTON	0	0		0	0	0		0
