County	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	4,984	1,220	19.66%	6,204	372	234	38.61%	606
ALACHUA	275	33	10.71%	308	29	18	38.30%	47
BAKER	0	0		0	0	0		0
BAY	60	22	26.83%	82	3	1	25.00%	4
BRADFORD	0	0		0	0	0		0
BREVARD	107	68	38.86%	175	0	0		0
BROWARD	466	62	11.74%	528	35	26	42.62%	61
CALHOUN	0	0		0	0	0		0
CHARLOTTE	40	10	20.00%	50	0	0		0
CITRUS	27	13	32.50%	40	0	0		0
CLAY	39	3	7.14%	42	2	12	85.71%	14
COLLIER	58	27	31.76%	85	0	0		0
COLUMBIA	18	4	18.18%	22	0	0		0
DESOTO	4	4	50.00%	8	0	0		0
DUVAL	334	107	24.26%	441	11	28	71.79%	39
ESCAMBIA	133	14	9.52%	147	9	7	43.75%	16
FLAGLER	14	4	22.22%	18	0	0		0
FRANKLIN	0	0		0	0	0		0
GADSDEN	0	0		0	0	0		0
GULF	0	0		0	0	0		0
HARDEE	0	0		0	0	0		0
HENDRY	0	0		0	0	0		0
HERNANDO	56	14	20.00%	70	0	0		0
HIGHLANDS	25	7	21.88%	32	0	0		0
HILLSBOROUGH	338	38	10.11%	376	22	12	35.29%	34
HOLMES	0	0		0	0	0		0
INDIAN RIVER	20	14	41.18%	34	0	0		0
JACKSON	14	0	0.00%	14	0	0		0
LAKE	72	32	30.77%	104	0	0		0
LEE	106	25	19.08%	131	67	19	22.09%	86
LEON	65	7	9.72%	72	2	7	77.78%	9
MADISON	0	0		0	0	0		0
MANATEE	54	14	20.59%	68	0	0		0
MARION	75	12	13.79%	87	0	0		0
MARTIN	13	26	66.67%	39	0	0		0
MIAMI-DADE	866	131	13.14%	997	64	32	33.33%	96
MONROE	9	1	10.00%	10	0	0		0
NASSAU	8	0	0.00%	8	0	0		0
OKALOOSA	47	7	12.96%	54	0	0		0
OKEECHOBEE	8	0	0.00%	8	0	0		0
ORANGE	262	110	29.57%	372	71	41	36.61%	112
OSCEOLA	90	42	31.82%	132	1	5	83.33%	6
PALM BEACH	321	101	23.93%	422	16	16	50.00%	32
PASCO	112	17	13.18%	129	0	0		0
PINELLAS	252	42	14.29%	294	35	4	10.26%	39
POLK	145	23	13.69%	168	0	0		0
PUTNAM	7	3	30.00%	10	0	0		0
SANTA ROSA	15	8	34.78%	23	0	0		0
SARASOTA	73	34	31.78%	107	0	0		0
SEMINOLE	63	11	14.86%	74	0	0		0
ST. JOHNS	21	23	52.27%	44	0	0		0
ST. LUCIE	74	16	17.78%	90	4	2	33.33%	6
SUMTER	33	7	17.50%	40	0	0		0
SUWANNEE	0	0		0	0	0		0
TAYLOR	0	0		0	0	0		0
UNION	0	0		0	0	0		0
VOLUSIA	151	75	33.19%	226	1	4	80.00%	5
WALTON	14	9	39.13%	23	0	0		0
WASHINGTON	0	0		0	0	0		0
