County	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	4,618	1,397	23.23%	6,015	429	222	34.10%	651
ALACHUA	265	43	13.96%	308	41	6	12.77%	47
BAKER	0	0		0	0	0		0
BAY	47	11	18.97%	58	3	1	25.00%	4
BRADFORD	0	0		0	0	0		0
BREVARD	130	36	21.69%	166	0	0		0
BROWARD	344	101	22.70%	445	37	38	50.67%	75
CALHOUN	0	0		0	0	0		0
CHARLOTTE	48	3	5.88%	51	0	0		0
CITRUS	32	8	20.00%	40	0	0		0
CLAY	37	13	26.00%	50	3	1	25.00%	4
COLLIER	56	29	34.12%	85	0	0		0
COLUMBIA	8	0	0.00%	8	0	0		0
DESOTO	4	4	50.00%	8	0	0		0
DUVAL	340	97	22.20%	437	30	10	25.00%	40
ESCAMBIA	136	5	3.55%	141	8	8	50.00%	16
FLAGLER	16	2	11.11%	18	0	0		0
FRANKLIN	0	0		0	0	0		0
GADSDEN	0	0		0	0	0		0
GULF	0	0		0	0	0		0
HARDEE	0	0		0	0	0		0
HENDRY	0	4	100.00%	4	0	0		0
HERNANDO	43	19	30.65%	62	0	0		0
HIGHLANDS	24	8	25.00%	32	0	0		0
HILLSBOROUGH	320	50	13.51%	370	21	17	44.74%	38
HOLMES	0	0		0	0	0		0
INDIAN RIVER	20	7	25.93%	27	0	0		0
JACKSON	6	3	33.33%	9	0	0		0
LAKE	68	36	34.62%	104	0	0		0
LEE	109	30	21.58%	139	67	9	11.84%	76
LEON	68	4	5.56%	72	1	8	88.89%	9
MADISON	0	0		0	0	0		0
MANATEE	52	16	23.53%	68	0	0		0
MARION	82	5	5.75%	87	0	0		0
MARTIN	8	31	79.49%	39	0	0		0
MIAMI-DADE	730	216	22.83%	946	84	42	33.33%	126
MONROE	6	7	53.85%	13	0	0		0
NASSAU	7	1	12.50%	8	0	0		0
OKALOOSA	44	10	18.52%	54	0	0		0
OKEECHOBEE	7	1	12.50%	8	0	0		0
ORANGE	277	125	31.09%	402	80	46	36.51%	126
OSCEOLA	99	28	22.05%	127	0	0		0
PALM BEACH	258	145	35.98%	403	17	15	46.88%	32
PASCO	118	11	8.53%	129	0	0		0
PINELLAS	242	60	19.87%	302	28	5	15.15%	33
POLK	140	24	14.63%	164	5	9	64.29%	14
PUTNAM	8	2	20.00%	10	0	0		0
SANTA ROSA	8	12	60.00%	20	0	0		0
SARASOTA	51	56	52.34%	107	0	0		0
SEMINOLE	68	5	6.85%	73	0	0		0
ST. JOHNS	25	19	43.18%	44	0	0		0
ST. LUCIE	68	21	23.60%	89	4	2	33.33%	6
SUMTER	32	8	20.00%	40	0	0		0
SUWANNEE	0	0		0	0	0		0
TAYLOR	0	0		0	0	0		0
UNION	0	0		0	0	0		0
VOLUSIA	158	67	29.78%	225	0	5	100.00%	5
WALTON	9	14	60.87%	23	0	0		0
WASHINGTON	0	0		0	0	0		0
