County	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	5,084	917	15.28%	6,001	395	225	36.29%	620
ALACHUA	277	31	10.06%	308	26	21	44.68%	47
BAKER	0	0		0	0	0		0
BAY	70	0	0.00%	70	4	0	0.00%	4
BREVARD	134	44	24.72%	178	0	0		0
BROWARD	453	67	12.88%	520	32	28	46.67%	60
CALHOUN	0	0		0	0	0		0
CHARLOTTE	41	7	14.58%	48	0	0		0
CITRUS	33	7	17.50%	40	0	0		0
CLAY	41	1	2.38%	42	0	6	100.00%	6
COLLIER	61	19	23.75%	80	0	0		0
COLUMBIA	12	4	25.00%	16	0	0		0
DESOTO	8	0	0.00%	8	0	0		0
DUVAL	334	106	24.09%	440	27	13	32.50%	40
ESCAMBIA	110	8	6.78%	118	7	9	56.25%	16
FLAGLER	12	6	33.33%	18	0	0		0
FRANKLIN	0	0		0	0	0		0
GADSDEN	0	0		0	0	0		0
GULF	0	0		0	0	0		0
HARDEE	0	0		0	0	0		0
HENDRY	0	0		0	0	0		0
HERNANDO	41	17	29.31%	58	0	0		0
HIGHLANDS	24	6	20.00%	30	0	0		0
HILLSBOROUGH	332	46	12.17%	378	26	15	36.59%	41
HOLMES	0	0		0	0	0		0
INDIAN RIVER	22	8	26.67%	30	0	0		0
JACKSON	9	0	0.00%	9	0	0		0
LAKE	75	12	13.79%	87	0	0		0
LEE	124	16	11.43%	140	66	20	23.26%	86
LEON	65	7	9.72%	72	3	6	66.67%	9
MADISON	0	0		0	0	0		0
MANATEE	53	5	8.62%	58	0	0		0
MARION	84	5	5.62%	89	0	0		0
MARTIN	12	27	69.23%	39	0	0		0
MIAMI-DADE	830	121	12.72%	951	68	18	20.93%	86
MONROE	3	5	62.50%	8	0	0		0
NASSAU	6	2	25.00%	8	0	0		0
OKALOOSA	49	8	14.04%	57	0	0		0
OKEECHOBEE	8	0	0.00%	8	0	0		0
ORANGE	286	61	17.58%	347	77	56	42.11%	133
OSCEOLA	100	9	8.26%	109	0	6	100.00%	6
PALM BEACH	321	96	23.02%	417	13	19	59.38%	32
PASCO	122	6	4.69%	128	0	0		0
PINELLAS	272	23	7.80%	295	40	3	6.98%	43
POLK	156	14	8.24%	170	0	0		0
PUTNAM	9	1	10.00%	10	0	0		0
SANTA ROSA	12	9	42.86%	21	0	0		0
SARASOTA	86	28	24.56%	114	0	0		0
SEMINOLE	65	7	9.72%	72	0	0		0
ST. JOHNS	27	17	38.64%	44	0	0		0
ST. LUCIE	86	4	4.44%	90	6	0	0.00%	6
SUMTER	32	8	20.00%	40	0	0		0
SUWANNEE	0	0		0	0	0		0
TAYLOR	0	0		0	0	0		0
UNION	0	0		0	0	0		0
VOLUSIA	176	37	17.37%	213	0	5	100.00%	5
WALTON	11	12	52.17%	23	0	0		0
WASHINGTON	0	0		0	0	0		0
