County	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	4,533	1,487	24.70%	6,020	374	232	38.28%	606
ALACHUA	273	35	11.36%	308	37	10	21.28%	47
BAKER	0	0		0	0	0		0
BAY	47	3	6.00%	50	3	1	25.00%	4
BRADFORD	0	0		0	0	0		0
BREVARD	126	49	28.00%	175	0	0		0
BROWARD	374	79	17.44%	453	24	27	52.94%	51
CALHOUN	0	0		0	0	0		0
CHARLOTTE	45	6	11.76%	51	0	0		0
CITRUS	29	11	27.50%	40	0	0		0
CLAY	51	11	17.74%	62	4	0	0.00%	4
COLLIER	51	34	40.00%	85	0	0		0
COLUMBIA	11	1	8.33%	12	0	0		0
DESOTO	1	7	87.50%	8	0	0		0
DUVAL	282	155	35.47%	437	17	23	57.50%	40
ESCAMBIA	112	29	20.57%	141	6	10	62.50%	16
FLAGLER	15	3	16.67%	18	0	0		0
FRANKLIN	0	0		0	0	0		0
GADSDEN	0	0		0	0	0		0
GULF	0	0		0	0	0		0
HARDEE	0	0		0	0	0		0
HENDRY	0	4	100.00%	4	0	0		0
HERNANDO	47	15	24.19%	62	0	0		0
HIGHLANDS	25	7	21.88%	32	0	0		0
HILLSBOROUGH	324	72	18.18%	396	23	19	45.24%	42
HOLMES	0	0		0	0	0		0
INDIAN RIVER	22	9	29.03%	31	0	0		0
JACKSON	6	4	40.00%	10	0	0		0
LAKE	65	39	37.50%	104	0	0		0
LEE	109	31	22.14%	140	76	10	11.63%	86
LEON	62	10	13.89%	72	4	5	55.56%	9
MADISON	0	0		0	0	0		0
MANATEE	51	11	17.74%	62	0	0		0
MARION	72	14	16.28%	86	0	0		0
MARTIN	14	25	64.10%	39	0	0		0
MIAMI-DADE	750	197	20.80%	947	65	43	39.81%	108
MONROE	9	4	30.77%	13	0	0		0
NASSAU	7	1	12.50%	8	0	0		0
OKALOOSA	49	6	10.91%	55	0	0		0
OKEECHOBEE	8	0	0.00%	8	0	0		0
ORANGE	264	108	29.03%	372	67	45	40.18%	112
OSCEOLA	85	38	30.89%	123	0	6	100.00%	6
PALM BEACH	256	148	36.63%	404	16	17	51.52%	33
PASCO	116	17	12.78%	133	0	0		0
PINELLAS	218	98	31.01%	316	29	8	21.62%	37
POLK	108	23	17.56%	131	0	0		0
PUTNAM	8	2	20.00%	10	0	0		0
SANTA ROSA	6	15	71.43%	21	0	0		0
SARASOTA	72	37	33.94%	109	0	0		0
SEMINOLE	60	13	17.81%	73	0	0		0
ST. JOHNS	23	21	47.73%	44	0	0		0
ST. LUCIE	80	10	11.11%	90	3	3	50.00%	6
SUMTER	30	10	25.00%	40	0	0		0
SUWANNEE	0	0		0	0	0		0
TAYLOR	0	0		0	0	0		0
UNION	0	0		0	0	0		0
VOLUSIA	156	66	29.73%	222	0	5	100.00%	5
WALTON	14	9	39.13%	23	0	0		0
WASHINGTON	0	0		0	0	0		0
