County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	50,001	12,332	19.78%	62,333
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	947	118	11.08%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	495	48	8.84%	543
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	74	12	13.95%	86
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	41	7	14.58%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	10	2	16.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	486	127	20.72%	613
BAY	100026	ASCENSION SACRED HEART BAY	129	19	12.84%	148
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	227	32	12.36%	259
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	58	28	32.56%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	48	0	0.00%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	28	2	6.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	426	82	16.14%	508
BREVARD	100028	PARRISH MEDICAL CENTER	117	58	33.14%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	141	57	28.79%	198
BREVARD	100177	CAPE CANAVERAL HOSPITAL	91	71	43.83%	162
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	60	0	0.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	109	10	8.40%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	49	56	53.33%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	45	15	25.00%	60
BREVARD	23960092	VIERA HOSPITAL	73	11	13.10%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	21	23	52.27%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	728	177	19.56%	905
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	415	42	9.19%	457
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	80	39	32.77%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	217	13	5.65%	230
BROWARD	100073	HOLY CROSS HOSPITAL	231	117	33.62%	348
BROWARD	100086	BROWARD HEALTH NORTH	270	5	1.82%	275
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	50	14	21.88%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	128	112	46.67%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	227	63	21.72%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	116	0	0.00%	116
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	191	13	6.37%	204
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	158	159	50.16%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	108	11	9.24%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	211	39	15.60%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	155	6	3.73%	161
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	72	38	34.55%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	313	0	0.00%	313
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	31	19	38.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	190	8	4.04%	198
BROWARD	111527	MEMORIAL HOSPITAL WEST	404	39	8.80%	443
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	133	45	25.28%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	6	4	40.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	95	33	25.78%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	155	61	28.24%	216
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	177	76	30.04%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	157	47	23.04%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	81	14	14.74%	95
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	60	13	17.81%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	327	46	12.33%	373
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	126	28	18.18%	154
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	278	24	7.95%	302
COLLIER	110043	WILLOUGH AT NAPLES, THE	51	36	41.38%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	230	25	9.80%	255
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	108	1	0.92%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	100	0	0.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	32	18	36.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	95	0	0.00%	95
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	31	27	46.55%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	503	100	16.58%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	321	187	36.81%	508
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	439	45	9.30%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	113	37	24.67%	150
DUVAL	100151	MAYO CLINIC	299	14	4.47%	313
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	340	159	31.86%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	137	6	4.20%	143
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	32	2	5.88%	34
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	51	33	39.29%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	291	31	9.63%	322
DUVAL	23960061	WEKIVA SPRINGS	63	59	48.36%	122
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	132	60	31.25%	192
DUVAL	23960123	UF HEALTH NORTH	87	5	5.43%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	127	59	31.72%	186
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	427	125	22.64%	552
ESCAMBIA	100093	BAPTIST HOSPITAL	368	65	15.01%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	313	100	24.21%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	60	15	20.00%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	92	7	7.07%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	15	100.00%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	621	328	34.56%	949
