County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,725	13,779	22.40%	61,504
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	893	153	14.63%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	463	48	9.39%	511
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	52	8	13.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	44	37	45.68%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	501	112	18.27%	613
BAY	100026	ASCENSION SACRED HEART BAY	125	13	9.42%	138
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	203	28	12.12%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	52	34	39.53%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	39	17	30.36%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	441	66	13.02%	507
BREVARD	100028	PARRISH MEDICAL CENTER	105	73	41.01%	178
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	143	50	25.91%	193
BREVARD	100177	CAPE CANAVERAL HOSPITAL	79	61	43.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	56	4	6.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	78	37	32.17%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	35	70	66.67%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	39	21	35.00%	60
BREVARD	23960092	VIERA HOSPITAL	69	15	17.86%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	28	16	36.36%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	625	172	21.58%	797
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	376	32	7.84%	408
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	86	33	27.73%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	209	21	9.13%	230
BROWARD	100073	HOLY CROSS HOSPITAL	266	82	23.56%	348
BROWARD	100086	BROWARD HEALTH NORTH	219	7	3.10%	226
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	37	37	50.00%	74
BROWARD	100167	PLANTATION GENERAL HOSPITAL	149	91	37.92%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	218	73	25.09%	291
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	111	18	13.95%	129
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	190	9	4.52%	199
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	177	140	44.16%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	70	49	41.18%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	233	17	6.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	143	14	8.92%	157
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	11	15	57.69%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	88	9	9.28%	97
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	304	0	0.00%	304
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	28	22	44.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	190	17	8.21%	207
BROWARD	111527	MEMORIAL HOSPITAL WEST	384	39	9.22%	423
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	130	48	26.97%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	8	2	20.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	102	25	19.69%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	169	75	30.74%	244
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	182	71	28.06%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	147	57	27.94%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	88	7	7.37%	95
