County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	42,505	18,343	30.15%	60,848
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	838	208	19.89%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	430	53	10.97%	483
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	46	14	23.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	1	11	91.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	517	96	15.66%	613
BAY	100026	ASCENSION SACRED HEART BAY	89	61	40.67%	150
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	181	50	21.65%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	55	31	36.05%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	52	4	7.14%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	346	170	32.95%	516
BREVARD	100028	PARRISH MEDICAL CENTER	98	79	44.63%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	139	50	26.46%	189
BREVARD	100177	CAPE CANAVERAL HOSPITAL	68	72	51.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	56	4	6.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	87	28	24.35%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	34	70	67.31%	104
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	45	15	25.00%	60
BREVARD	23960092	VIERA HOSPITAL	55	29	34.52%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	25	21	45.65%	46
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	511	289	36.13%	800
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	352	38	9.74%	390
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	76	43	36.13%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	368	92	20.00%	460
BROWARD	100073	HOLY CROSS HOSPITAL	224	124	35.63%	348
