County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,727	14,885	24.16%	61,612
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	879	167	15.97%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	439	53	10.77%	492
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	43	17	28.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	517	96	15.66%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	27	18.49%	146
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	198	32	13.91%	230
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	64	22	25.58%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	47	9	16.07%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	416	80	16.13%	496
BREVARD	100028	PARRISH MEDICAL CENTER	104	72	40.91%	176
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	151	50	24.88%	201
BREVARD	100177	CAPE CANAVERAL HOSPITAL	64	76	54.29%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	50	10	16.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	82	33	28.70%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	49	56	53.33%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	40	20	33.33%	60
BREVARD	23960092	VIERA HOSPITAL	71	13	15.48%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	29	15	34.09%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	582	205	26.05%	787
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	379	50	11.66%	429
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	82	37	31.09%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	424	36	7.83%	460
BROWARD	100073	HOLY CROSS HOSPITAL	231	117	33.62%	348
BROWARD	100086	BROWARD HEALTH NORTH	228	13	5.39%	241
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	45	20	30.77%	65
BROWARD	100167	PLANTATION GENERAL HOSPITAL	139	101	42.08%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	199	91	31.38%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	138	8	5.48%	146
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	161	36	18.27%	197
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	165	152	47.95%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	92	27	22.69%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	188	62	24.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	132	15	10.20%	147
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	11	15	57.69%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	74	36	32.73%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	307	0	0.00%	307
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	32	18	36.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	149	9	5.70%	158
BROWARD	111527	MEMORIAL HOSPITAL WEST	354	39	9.92%	393
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	134	44	24.72%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	9	0	0.00%	9
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	101	26	20.47%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	166	67	28.76%	233
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	165	88	34.78%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	153	51	25.00%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	78	16	17.02%	94
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	57	16	21.92%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	328	34	9.39%	362
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	117	17	12.69%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	249	28	10.11%	277
COLLIER	110043	WILLOUGH AT NAPLES, THE	64	23	26.44%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	199	45	18.44%	244
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	108	1	0.92%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	87	13	13.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	101	0	0.00%	101
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	47	14	22.95%	61
DUVAL	100001	UF HEALTH JACKSONVILLE	504	99	16.42%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	309	209	40.35%	518
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	408	76	15.70%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	103	47	31.33%	150
DUVAL	100151	MAYO CLINIC	263	41	13.49%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	321	178	35.67%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	128	11	7.91%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	33	2	5.71%	35
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	44	37	45.68%	81
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	260	62	19.25%	322
DUVAL	23960061	WEKIVA SPRINGS	56	59	51.30%	115
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	117	85	42.08%	202
DUVAL	23960123	UF HEALTH NORTH	100	2	1.96%	102
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	152	50	24.75%	202
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	364	178	32.84%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	329	97	22.77%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	284	129	31.23%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	70	5	6.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	98	1	1.01%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	549	400	42.15%	949
GULF	23960084	ASCENSION SACRED HEART GULF	5	16	76.19%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	25	0	0.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	14	15	51.72%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	63	47	42.73%	110
HERNANDO	100264	OAK HILL HOSPITAL	291	57	16.38%	348
HERNANDO	110054	SPRINGBROOK HOSPITAL	69	0	0.00%	69
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	61	69	53.08%	130
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	56	24	30.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	54	11	16.92%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	146	25	14.62%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	20	1	4.76%	21
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	101	11	9.82%	112
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	534	197	26.95%	731
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	56	17	23.29%	73
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	901	150	14.27%	1,051
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	86	27	23.89%	113
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	79	12	13.19%	91
