County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	44,160	17,130	27.95%	61,290
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	809	237	22.66%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	415	51	10.94%	466
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	55	5	8.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	61	25	29.07%	86
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	10	5	33.33%	15
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	480	133	21.70%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	32	21.19%	151
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	184	47	20.35%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	64	22	25.58%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	46	2	4.17%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	19	11	36.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	386	100	20.58%	486
BREVARD	100028	PARRISH MEDICAL CENTER	93	84	47.46%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	118	63	34.81%	181
BREVARD	100177	CAPE CANAVERAL HOSPITAL	80	60	42.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	61	0	0.00%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	96	19	16.52%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	51	54	51.43%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	41	19	31.67%	60
BREVARD	23960092	VIERA HOSPITAL	44	38	46.34%	82
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	38	6	13.64%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	738	193	20.73%	931
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	366	21	5.43%	387
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	69	50	42.02%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	192	38	16.52%	230
BROWARD	100073	HOLY CROSS HOSPITAL	225	123	35.34%	348
BROWARD	100086	BROWARD HEALTH NORTH	187	9	4.59%	196
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	36	28	43.75%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	113	151	57.20%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	185	106	36.43%	291
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	111	4	3.48%	115
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	173	27	13.50%	200
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	171	146	46.06%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	106	13	10.92%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	191	59	23.60%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	111	28	20.14%	139
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	83	27	24.55%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	292	0	0.00%	292
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	48	2	4.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	147	3	2.00%	150
BROWARD	111527	MEMORIAL HOSPITAL WEST	331	47	12.43%	378
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	99	79	44.38%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	4	6	60.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	107	20	15.75%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	155	72	31.72%	227
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	179	74	29.25%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	125	79	38.73%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	83	16	16.16%	99
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	45	28	38.36%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	309	50	13.93%	359
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	103	23	18.25%	126
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	200	47	19.03%	247
COLLIER	110043	WILLOUGH AT NAPLES, THE	70	17	19.54%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	208	42	16.80%	250
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	101	8	7.34%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	54	46	46.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	25	25	50.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	90	1	1.10%	91
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	19	36	65.45%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	480	123	20.40%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	247	265	51.76%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	389	73	15.80%	462
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	80	70	46.67%	150
DUVAL	100151	MAYO CLINIC	292	23	7.30%	315
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	314	185	37.07%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	137	6	4.20%	143
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	20	2	9.09%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	67	17	20.24%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	233	68	22.59%	301
DUVAL	23960061	WEKIVA SPRINGS	82	59	41.84%	141
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	119	126	51.43%	245
DUVAL	23960123	UF HEALTH NORTH	75	17	18.48%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	136	62	31.31%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	363	179	33.03%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	316	110	25.82%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	278	135	32.69%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	68	7	9.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	82	17	17.17%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	630	319	33.61%	949
GULF	23960084	ASCENSION SACRED HEART GULF	9	12	57.14%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	23	2	8.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	10	19	65.52%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	47	63	57.27%	110
HERNANDO	100264	OAK HILL HOSPITAL	246	104	29.71%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	76	0	0.00%	76
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	60	55	47.83%	115
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	67	13	16.25%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	36	28	43.75%	64
HIGHLANDS	100109	ADVENTHEALTH SEBRING	141	30	17.54%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	14	7	33.33%	21
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	101	17	14.41%	118
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	536	83	13.41%	619
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	58	11	15.94%	69
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	802	177	18.08%	979
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	79	6	7.06%	85
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	73	14	16.09%	87
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	443	93	17.35%	536
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	95	15	13.64%	110
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	358	134	27.24%	492
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	30	2	6.25%	32
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	61	13	17.57%	74
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	45	17.11%	263
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	84	19	18.45%	103
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	118	17	12.59%	135
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	53	7	11.67%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	15	5	25.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	175	128	42.24%	303
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	66	23	25.84%	89
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	57	8	12.31%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	40	45	52.94%	85
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	181	25	12.14%	206
LAKE	100057	ADVENTHEALTH WATERMAN	175	125	41.67%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	228	102	30.91%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	8	13	61.90%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	38	8	17.39%	46
LEE	100012	LEE MEMORIAL HOSPITAL	261	46	14.98%	307
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	36	8	18.18%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	424	140	24.82%	564
LEE	100244	CAPE CORAL HOSPITAL	239	41	14.64%	280
LEE	120005	HEALTHPARK MEDICAL CENTER	307	145	32.08%	452
LEE	23960103	PARK ROYAL HOSPITAL	102	12	10.53%	114
