County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,554	13,437	21.68%	61,991
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	918	128	12.24%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	480	31	6.07%	511
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	51	9	15.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	58	23	28.40%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	40	8	16.67%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	6	6	50.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	509	104	16.97%	613
BAY	100026	ASCENSION SACRED HEART BAY	122	23	15.86%	145
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	215	34	13.65%	249
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	50	36	41.86%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	38	18	32.14%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	22	8	26.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	427	69	13.91%	496
BREVARD	100028	PARRISH MEDICAL CENTER	121	54	30.86%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	145	50	25.64%	195
BREVARD	100177	CAPE CANAVERAL HOSPITAL	75	65	46.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	60	0	0.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	89	26	22.61%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	47	58	55.24%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	41	19	31.67%	60
BREVARD	23960092	VIERA HOSPITAL	78	6	7.14%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	25	19	43.18%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	601	195	24.50%	796
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	466	29	5.86%	495
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	86	33	27.73%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	223	7	3.04%	230
BROWARD	100073	HOLY CROSS HOSPITAL	218	130	37.36%	348
BROWARD	100086	BROWARD HEALTH NORTH	241	8	3.21%	249
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	44	21	32.31%	65
BROWARD	100167	PLANTATION GENERAL HOSPITAL	141	99	41.25%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	227	63	21.72%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	111	5	4.31%	116
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	189	2	1.05%	191
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	169	148	46.69%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	76	43	36.13%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	209	41	16.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	148	9	5.73%	157
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	4	22	84.62%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	82	28	25.45%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	298	0	0.00%	298
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	25	25	50.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	5	5.15%	97
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	195	11	5.34%	206
BROWARD	111527	MEMORIAL HOSPITAL WEST	355	38	9.67%	393
