County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	45,881	15,815	25.63%	61,696
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	822	253	23.53%	1,075
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	452	76	14.39%	528
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	50	10	16.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	56	25	30.86%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	38	10	20.83%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	1	11	91.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	473	140	22.84%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	28	19.05%	147
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	160	69	30.13%	229
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	60	26	30.23%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	52	0	0.00%	52
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	389	123	24.02%	512
BREVARD	100028	PARRISH MEDICAL CENTER	119	55	31.61%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	124	57	31.49%	181
BREVARD	100177	CAPE CANAVERAL HOSPITAL	72	68	48.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	64	0	0.00%	64
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	86	33	27.73%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	34	71	67.62%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	40	7	14.89%	47
BREVARD	23960092	VIERA HOSPITAL	59	25	29.76%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	23	21	47.73%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	707	193	21.44%	900
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	387	22	5.38%	409
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	220	10	4.35%	230
BROWARD	100073	HOLY CROSS HOSPITAL	199	159	44.41%	358
BROWARD	100086	BROWARD HEALTH NORTH	235	0	0.00%	235
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	45	19	29.69%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	126	114	47.50%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	191	99	34.14%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	113	6	5.04%	119
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	167	35	17.33%	202
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	148	169	53.31%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	118	13	9.92%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	220	30	12.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	137	6	4.20%	143
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	7	19	73.08%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	74	36	32.73%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	308	0	0.00%	308
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	27	23	46.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	173	9	4.95%	182
BROWARD	111527	MEMORIAL HOSPITAL WEST	372	47	11.22%	419
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	127	51	28.65%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	8	2	20.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	97	29	23.02%	126
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	140	87	38.33%	227
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	165	88	34.78%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	108	96	47.06%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	86	10	10.42%	96
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	63	10	13.70%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	288	103	26.34%	391
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	96	47	32.87%	143
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	264	54	16.98%	318
COLLIER	110043	WILLOUGH AT NAPLES, THE	42	45	51.72%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	218	34	13.49%	252
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	99	1	1.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	24	26	52.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	95	0	0.00%	95
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	12	47	79.66%	59
DUVAL	100001	UF HEALTH JACKSONVILLE	424	179	29.68%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	287	187	39.45%	474
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	349	135	27.89%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	88	62	41.33%	150
DUVAL	100151	MAYO CLINIC	222	82	26.97%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	291	208	41.68%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	135	9	6.25%	144
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	22	2	8.33%	24
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	48	36	42.86%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	254	68	21.12%	322
DUVAL	23960061	WEKIVA SPRINGS	64	59	47.97%	123
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	100	82	45.05%	182
DUVAL	23960123	UF HEALTH NORTH	74	18	19.57%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	155	32	17.11%	187
