County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	44,580	15,917	26.31%	60,497
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	916	130	12.43%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	399	69	14.74%	468
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	56	4	6.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	56	25	30.86%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	0	0.00%	47
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	471	142	23.16%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	28	19.05%	147
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	182	49	21.21%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	68	18	20.93%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	46	9	16.36%	55
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	23	7	23.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	426	80	15.81%	506
BREVARD	100028	PARRISH MEDICAL CENTER	96	78	44.83%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	123	44	26.35%	167
BREVARD	100177	CAPE CANAVERAL HOSPITAL	82	58	41.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	13	0	0.00%	13
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	86	29	25.22%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	37	68	64.76%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	47	13	21.67%	60
BREVARD	23960092	VIERA HOSPITAL	59	25	29.76%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	26	18	40.91%	44
