County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	49,557	12,922	20.68%	62,479
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	919	149	13.95%	1,068
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	450	87	16.20%	537
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	54	6	10.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	62	19	23.46%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	10	66.67%	15
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	474	139	22.68%	613
BAY	100026	ASCENSION SACRED HEART BAY	139	18	11.46%	157
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	209	36	14.69%	245
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	73	13	15.12%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	50	0	0.00%	50
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	417	89	17.59%	506
BREVARD	100028	PARRISH MEDICAL CENTER	110	63	36.42%	173
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	131	57	30.32%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	88	52	37.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	62	0	0.00%	62
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	95	20	17.39%	115
