County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,133	11,728	19.59%	59,861
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	886	160	15.30%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	363	61	14.39%	424
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	41	9	18.00%	50
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	53	28	34.57%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	36	12	25.00%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	6	3	33.33%	9
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	518	95	15.50%	613
BAY	100026	ASCENSION SACRED HEART BAY	131	21	13.82%	152
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	202	34	14.41%	236
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	48	38	44.19%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	39	17	30.36%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	0	0		0
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	415	93	18.31%	508
BREVARD	100028	PARRISH MEDICAL CENTER	99	50	33.56%	149
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	147	47	24.23%	194
BREVARD	100177	CAPE CANAVERAL HOSPITAL	85	63	42.57%	148
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	54	11	16.92%	65
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	127	9	6.62%	136
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	49	27	35.53%	76
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	36	24	40.00%	60
BREVARD	23960092	VIERA HOSPITAL	69	21	23.33%	90
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	13	31	70.45%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	761	110	12.63%	871
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	431	51	10.58%	482
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	73	46	38.66%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	225	9	3.85%	234
BROWARD	100073	HOLY CROSS HOSPITAL	234	114	32.76%	348
BROWARD	100086	BROWARD HEALTH NORTH	246	12	4.65%	258
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	39	15	27.78%	54
BROWARD	100167	PLANTATION GENERAL HOSPITAL	147	117	44.32%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	229	54	19.08%	283
