County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	45,434	14,992	24.81%	60,426
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	832	212	20.31%	1,044
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	340	84	19.81%	424
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	41	9	18.00%	50
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	58	23	28.40%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	108	505	82.38%	613
BAY	100026	ASCENSION SACRED HEART BAY	133	33	19.88%	166
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	185	57	23.55%	242
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	61	25	29.07%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	38	18	32.14%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	2	28	93.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	390	114	22.62%	504
BREVARD	100028	PARRISH MEDICAL CENTER	109	55	33.54%	164
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	134	39	22.54%	173
BREVARD	100177	CAPE CANAVERAL HOSPITAL	53	87	62.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	57	3	5.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	71	44	38.26%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	39	66	62.86%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	41	19	31.67%	60
BREVARD	23960092	VIERA HOSPITAL	53	31	36.90%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	28	16	36.36%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	752	129	14.64%	881
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	404	27	6.26%	431
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	83	36	30.25%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	200	30	13.04%	230
BROWARD	100073	HOLY CROSS HOSPITAL	210	138	39.66%	348
BROWARD	100086	BROWARD HEALTH NORTH	243	0	0.00%	243
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	43	11	20.37%	54
BROWARD	100167	PLANTATION GENERAL HOSPITAL	149	115	43.56%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	201	86	29.97%	287
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	104	31	22.96%	135
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	157	46	22.66%	203
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	190	127	40.06%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	101	18	15.13%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	201	49	19.60%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	161	11	6.40%	172
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	75	35	31.82%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	300	0	0.00%	300
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	32	8	20.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	158	7	4.24%	165
BROWARD	111527	MEMORIAL HOSPITAL WEST	408	43	9.53%	451
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	179	36	16.74%	215
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	8	2	20.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	153	87	36.25%	240
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	152	64	29.63%	216
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	131	122	48.22%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	141	63	30.88%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	79	36	31.30%	115
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	33	26	44.07%	59
CLAY	100226	ORANGE PARK MEDICAL CENTER	340	49	12.60%	389
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	82	24	22.64%	106
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	238	46	16.20%	284
COLLIER	110043	WILLOUGH AT NAPLES, THE	48	36	42.86%	84
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	217	56	20.51%	273
