County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,103	20,393	30.67%	66,496
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	853	193	18.45%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	453	48	9.58%	501
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	49	11	18.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	51	30	37.04%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	125	488	79.61%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	20	14.39%	139
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	202	37	15.48%	239
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	64	22	25.58%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	34	22	39.29%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	9	21	70.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	398	108	21.34%	506
BREVARD	100028	PARRISH MEDICAL CENTER	88	91	50.84%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	136	30	18.07%	166
BREVARD	100177	CAPE CANAVERAL HOSPITAL	46	94	67.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	59	2	3.28%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	95	20	17.39%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	29	86	74.78%	115
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	51	33	39.29%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	17	27	61.36%	44
