County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	50,329	12,527	19.93%	62,856
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	941	124	11.64%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	481	65	11.90%	546
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	3	7	70.00%	10
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	61	20	24.69%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	479	134	21.86%	613
BAY	100026	ASCENSION SACRED HEART BAY	139	17	10.90%	156
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	203	35	14.71%	238
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	64	22	25.58%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	49	0	0.00%	49
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	419	87	17.19%	506
BREVARD	100028	PARRISH MEDICAL CENTER	110	63	36.42%	173
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	131	57	30.32%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	86	54	38.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	68	0	0.00%	68
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	92	23	20.00%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	39	66	62.86%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	41	19	31.67%	60
BREVARD	23960092	VIERA HOSPITAL	67	17	20.24%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	43	13	23.21%	56
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	746	152	16.93%	898
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	411	27	6.16%	438
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	220	10	4.35%	230
BROWARD	100073	HOLY CROSS HOSPITAL	251	97	27.87%	348
BROWARD	100086	BROWARD HEALTH NORTH	231	11	4.55%	242
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	52	14	21.21%	66
