County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,369	14,571	23.52%	61,940
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	881	165	15.77%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	484	45	8.51%	529
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	45	15	25.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	6	6	50.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	515	98	15.99%	613
BAY	100026	ASCENSION SACRED HEART BAY	100	50	33.33%	150
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	204	33	13.92%	237
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	55	31	36.05%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	45	11	19.64%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	23	7	23.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	422	75	15.09%	497
BREVARD	100028	PARRISH MEDICAL CENTER	107	69	39.20%	176
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	141	50	26.18%	191
BREVARD	100177	CAPE CANAVERAL HOSPITAL	92	48	34.29%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	53	7	11.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	112	3	2.61%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	39	66	62.86%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	44	16	26.67%	60
BREVARD	23960092	VIERA HOSPITAL	65	19	22.62%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	28	16	36.36%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	588	211	26.41%	799
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	348	72	17.14%	420
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	79	40	33.61%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	394	66	14.35%	460
BROWARD	100073	HOLY CROSS HOSPITAL	237	111	31.90%	348
BROWARD	100086	BROWARD HEALTH NORTH	227	15	6.20%	242
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	41	22	34.92%	63
BROWARD	100167	PLANTATION GENERAL HOSPITAL	125	115	47.92%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	205	85	29.31%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	126	19	13.10%	145
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	180	14	7.22%	194
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	152	165	52.05%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	95	25	20.83%	120
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	190	60	24.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	158	3	1.86%	161
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	6	20	76.92%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	77	33	30.00%	110
