County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	44,648	15,200	25.40%	59,848
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	823	223	21.32%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	441	50	10.18%	491
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	49	11	18.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	68	13	16.05%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	48	0	0.00%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	6	6	50.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	125	488	79.61%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	43	26.54%	162
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	200	37	15.61%	237
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	59	27	31.40%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	32	24	42.86%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	9	21	70.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	404	102	20.16%	506
BREVARD	100028	PARRISH MEDICAL CENTER	79	100	55.87%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	126	38	23.17%	164
BREVARD	100177	CAPE CANAVERAL HOSPITAL	32	108	77.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	58	3	4.92%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	80	35	30.43%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	21	84	80.00%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	49	11	18.33%	60
BREVARD	23960092	VIERA HOSPITAL	54	30	35.71%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	20	24	54.55%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	745	153	17.04%	898
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	399	18	4.32%	417
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	221	9	3.91%	230
BROWARD	100073	HOLY CROSS HOSPITAL	200	148	42.53%	348
BROWARD	100086	BROWARD HEALTH NORTH	239	0	0.00%	239
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	40	13	24.53%	53
BROWARD	100167	PLANTATION GENERAL HOSPITAL	129	135	51.14%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	196	94	32.41%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	128	3	2.29%	131
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	149	29	16.29%	178
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	164	153	48.26%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	61	18	22.78%	79
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	215	35	14.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	147	17	10.37%	164
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	94	16	14.55%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	294	0	0.00%	294
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	32	8	20.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	151	6	3.82%	157
BROWARD	111527	MEMORIAL HOSPITAL WEST	421	39	8.48%	460
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	140	38	21.35%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	4	6	60.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	160	70	30.43%	230
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	141	72	33.80%	213
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	142	111	43.87%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	147	57	27.94%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	64	24	27.27%	88
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	47	12	20.34%	59
CLAY	100226	ORANGE PARK MEDICAL CENTER	331	58	14.91%	389
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	97	9	8.49%	106
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	230	34	12.88%	264
COLLIER	110043	WILLOUGH AT NAPLES, THE	63	17	21.25%	80
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	206	59	22.26%	265
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	76	33	30.28%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	61	37	37.76%	98
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	12	17	58.62%	29
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	83	11	11.70%	94
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	30	25	45.45%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	486	117	19.40%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	332	186	35.91%	518
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	388	78	16.74%	466
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	96	54	36.00%	150
DUVAL	100151	MAYO CLINIC	204	100	32.89%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	333	166	33.27%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	128	11	7.91%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	16	6	27.27%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	55	29	34.52%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	245	56	18.60%	301
DUVAL	23960061	WEKIVA SPRINGS	65	53	44.92%	118
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	81	177	68.60%	258
DUVAL	23960123	UF HEALTH NORTH	97	3	3.00%	100
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	138	60	30.30%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	384	174	31.18%	558
ESCAMBIA	100093	BAPTIST HOSPITAL	245	142	36.69%	387
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	295	141	32.34%	436
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	61	14	18.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	87	12	12.12%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	10	11	52.38%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	22	3	12.00%	25
