County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	43,885	15,548	26.16%	59,433
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	827	219	20.94%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	412	51	11.02%	463
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	55	26	32.10%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	48	0	0.00%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	125	488	79.61%	613
BAY	100026	ASCENSION SACRED HEART BAY	118	16	11.94%	134
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	203	40	16.46%	243
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	54	32	37.21%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	33	23	41.07%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	10	20	66.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	383	123	24.31%	506
BREVARD	100028	PARRISH MEDICAL CENTER	78	100	56.18%	178
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	122	41	25.15%	163
BREVARD	100177	CAPE CANAVERAL HOSPITAL	36	104	74.29%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	58	3	4.92%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	79	36	31.30%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	20	85	80.95%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	49	11	18.33%	60
BREVARD	23960092	VIERA HOSPITAL	54	30	35.71%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	19	30	61.22%	49
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	753	156	17.16%	909
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	385	20	4.94%	405
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	77	42	35.29%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	217	13	5.65%	230
BROWARD	100073	HOLY CROSS HOSPITAL	195	153	43.97%	348
BROWARD	100086	BROWARD HEALTH NORTH	235	4	1.67%	239
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	41	12	22.64%	53
BROWARD	100167	PLANTATION GENERAL HOSPITAL	137	127	48.11%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	205	85	29.31%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	112	19	14.50%	131
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	171	21	10.94%	192
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	168	149	47.00%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	60	19	24.05%	79
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	208	42	16.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	140	16	10.26%	156
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	11	15	57.69%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	91	19	17.27%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	294	0	0.00%	294
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	26	14	35.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	167	10	5.65%	177
BROWARD	111527	MEMORIAL HOSPITAL WEST	407	35	7.92%	442
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	144	34	19.10%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	5	5	50.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	154	76	33.04%	230
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	137	79	36.57%	216
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	140	113	44.66%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	132	72	35.29%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	67	12	15.19%	79
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	47	12	20.34%	59
CLAY	100226	ORANGE PARK MEDICAL CENTER	319	64	16.71%	383
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	88	18	16.98%	106
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	241	42	14.84%	283
COLLIER	110043	WILLOUGH AT NAPLES, THE	63	16	20.25%	79
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	215	49	18.56%	264
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	83	26	23.85%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	56	44	44.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	18	11	37.93%	29
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	81	10	10.99%	91
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	30	25	45.45%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	465	138	22.89%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	340	172	33.59%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	378	88	18.88%	466
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	95	55	36.67%	150
DUVAL	100151	MAYO CLINIC	193	111	36.51%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	332	167	33.47%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	128	11	7.91%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	16	6	27.27%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	55	29	34.52%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	229	52	18.51%	281
DUVAL	23960061	WEKIVA SPRINGS	67	53	44.17%	120
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	76	167	68.72%	243
DUVAL	23960123	UF HEALTH NORTH	98	4	3.92%	102
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	126	72	36.36%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	372	186	33.33%	558
ESCAMBIA	100093	BAPTIST HOSPITAL	279	125	30.94%	404
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	293	143	32.80%	436
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	61	14	18.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	86	13	13.13%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	3	11	78.57%	14
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	10	11	52.38%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	22	3	12.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	11	18	62.07%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	70	40	36.36%	110
HERNANDO	100264	OAK HILL HOSPITAL	238	112	32.00%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	57	0	0.00%	57
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	61	64	51.20%	125
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	56	24	30.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	40	24	37.50%	64
HIGHLANDS	100109	ADVENTHEALTH SEBRING	143	28	16.37%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	20	13	39.39%	33
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	92	2	2.13%	94
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	569	59	9.39%	628
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	58	15	20.55%	73
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	756	212	21.90%	968
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	79	11	12.22%	90
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	58	34	36.96%	92
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	402	134	25.00%	536
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	82	7	7.87%	89
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	343	79	18.72%	422
