County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,842	15,121	24.40%	61,963
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	878	168	16.06%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	453	55	10.83%	508
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	45	15	25.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	65	16	19.75%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	41	7	14.58%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	8	4	33.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	509	104	16.97%	613
BAY	100026	ASCENSION SACRED HEART BAY	115	16	12.21%	131
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	183	48	20.78%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	58	28	32.56%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	42	14	25.00%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	22	8	26.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	400	96	19.35%	496
BREVARD	100028	PARRISH MEDICAL CENTER	105	74	41.34%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	145	50	25.64%	195
BREVARD	100177	CAPE CANAVERAL HOSPITAL	96	44	31.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	54	6	10.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	82	33	28.70%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	36	69	65.71%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	44	16	26.67%	60
BREVARD	23960092	VIERA HOSPITAL	60	24	28.57%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	30	14	31.82%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	560	235	29.56%	795
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	399	23	5.45%	422
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	87	32	26.89%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	412	48	10.43%	460
BROWARD	100073	HOLY CROSS HOSPITAL	204	144	41.38%	348
BROWARD	100086	BROWARD HEALTH NORTH	226	13	5.44%	239
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	43	22	33.85%	65
BROWARD	100167	PLANTATION GENERAL HOSPITAL	119	121	50.42%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	210	80	27.59%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	109	14	11.38%	123
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	163	26	13.76%	189
