County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	49,815	13,104	20.83%	62,919
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	934	131	12.30%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	497	52	9.47%	549
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	46	14	23.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	69	12	14.81%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	40	8	16.67%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	2	10	83.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	484	129	21.04%	613
BAY	100026	ASCENSION SACRED HEART BAY	125	22	14.97%	147
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	206	31	13.08%	237
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	58	28	32.56%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	49	3	5.77%	52
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	29	1	3.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	413	99	19.34%	512
BREVARD	100028	PARRISH MEDICAL CENTER	117	58	33.14%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	127	57	30.98%	184
BREVARD	100177	CAPE CANAVERAL HOSPITAL	65	75	53.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	68	0	0.00%	68
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	108	11	9.24%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	58	47	44.76%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	45	15	25.00%	60
BREVARD	23960092	VIERA HOSPITAL	73	11	13.10%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	41	15	26.79%	56
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	613	175	22.21%	788
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	422	17	3.87%	439
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	212	18	7.83%	230
BROWARD	100073	HOLY CROSS HOSPITAL	239	109	31.32%	348
BROWARD	100086	BROWARD HEALTH NORTH	264	0	0.00%	264
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	53	11	17.19%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	140	90	39.13%	230
BROWARD	100189	NORTHWEST MEDICAL CENTER	216	74	25.52%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	121	1	0.82%	122
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	174	13	6.95%	187
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	147	170	53.63%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	118	13	9.92%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	217	33	13.20%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	140	19	11.95%	159
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	14	12	46.15%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	93	17	15.45%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	308	0	0.00%	308
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	35	15	30.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	188	5	2.59%	193
BROWARD	111527	MEMORIAL HOSPITAL WEST	421	39	8.48%	460
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	149	29	16.29%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	3	7	70.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	96	32	25.00%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	186	49	20.85%	235
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	173	80	31.62%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	143	61	29.90%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	102	8	7.27%	110
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	61	12	16.44%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	311	36	10.37%	347
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	97	29	23.02%	126
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	300	19	5.96%	319
COLLIER	110043	WILLOUGH AT NAPLES, THE	53	34	39.08%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	260	24	8.45%	284
