County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,026	14,414	23.46%	61,440
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	824	222	21.22%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	454	42	8.47%	496
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	42	18	30.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	55	26	32.10%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	486	127	20.72%	613
BAY	100026	ASCENSION SACRED HEART BAY	109	32	22.70%	141
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	201	34	14.47%	235
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	67	19	22.09%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	46	10	17.86%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	21	9	30.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	417	81	16.27%	498
BREVARD	100028	PARRISH MEDICAL CENTER	99	76	43.43%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	142	49	25.65%	191
BREVARD	100177	CAPE CANAVERAL HOSPITAL	79	61	43.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	58	2	3.33%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	93	22	19.13%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	39	66	62.86%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	40	20	33.33%	60
BREVARD	23960092	VIERA HOSPITAL	70	14	16.67%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	30	14	31.82%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	693	202	22.57%	895
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	369	24	6.11%	393
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	217	13	5.65%	230
BROWARD	100073	HOLY CROSS HOSPITAL	222	126	36.21%	348
BROWARD	100086	BROWARD HEALTH NORTH	232	8	3.33%	240
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	46	17	26.98%	63
BROWARD	100167	PLANTATION GENERAL HOSPITAL	124	116	48.33%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	199	93	31.85%	292
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	107	21	16.41%	128
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	165	23	12.23%	188
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	160	157	49.53%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	100	19	15.97%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	215	35	14.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	126	15	10.64%	141
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	81	29	26.36%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	313	0	0.00%	313
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	31	19	38.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	162	21	11.48%	183
BROWARD	111527	MEMORIAL HOSPITAL WEST	384	35	8.35%	419
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	129	49	27.53%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	6	4	40.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	102	25	19.69%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	179	68	27.53%	247
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	178	75	29.64%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	166	38	18.63%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	101	1	0.98%	102
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	55	18	24.66%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	324	35	9.75%	359
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	113	22	16.30%	135
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	256	22	7.91%	278
COLLIER	110043	WILLOUGH AT NAPLES, THE	60	27	31.03%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	215	42	16.34%	257
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	69	31	31.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	27	23	46.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	101	0	0.00%	101
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	28	27	49.09%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	510	93	15.42%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	300	212	41.41%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	406	80	16.46%	486
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	103	47	31.33%	150
DUVAL	100151	MAYO CLINIC	280	24	7.89%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	335	164	32.87%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	130	9	6.47%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	26	2	7.14%	28
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	45	39	46.43%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	268	54	16.77%	322
DUVAL	23960061	WEKIVA SPRINGS	76	59	43.70%	135
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	126	83	39.71%	209
DUVAL	23960123	UF HEALTH NORTH	84	8	8.70%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	141	54	27.69%	195
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	414	128	23.62%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	342	84	19.72%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	317	96	23.24%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	65	10	13.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	93	6	6.06%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	572	377	39.73%	949
GULF	23960084	ASCENSION SACRED HEART GULF	8	13	61.90%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	19	6	24.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	8	21	72.41%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	63	47	42.73%	110
HERNANDO	100264	OAK HILL HOSPITAL	259	91	26.00%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	67	0	0.00%	67
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	69	62	47.33%	131
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	61	19	23.75%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	57	8	12.31%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	153	18	10.53%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	25	7	21.88%	32
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	92	16	14.81%	108
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	524	173	24.82%	697
