County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,138	15,187	24.76%	61,325
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	869	178	17.00%	1,047
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	451	44	8.89%	495
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	54	6	10.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	60	21	25.93%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	462	151	24.63%	613
BAY	100026	ASCENSION SACRED HEART BAY	120	24	16.67%	144
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	214	31	12.65%	245
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	67	19	22.09%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	40	0	0.00%	40
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	18	12	40.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	441	90	16.95%	531
BREVARD	100028	PARRISH MEDICAL CENTER	89	90	50.28%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	148	37	20.00%	185
BREVARD	100177	CAPE CANAVERAL HOSPITAL	100	40	28.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	45	5	10.00%	50
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	109	6	5.22%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	34	71	67.62%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	45	15	25.00%	60
BREVARD	23960092	VIERA HOSPITAL	52	32	38.10%	84
