County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	45,915	15,392	25.11%	61,307
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	837	238	22.14%	1,075
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	428	98	18.63%	526
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	49	11	18.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	56	24	30.00%	80
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	38	10	20.83%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	2	10	83.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	473	140	22.84%	613
BAY	100026	ASCENSION SACRED HEART BAY	116	43	27.04%	159
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	156	73	31.88%	229
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	60	26	30.23%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	52	0	0.00%	52
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	25	5	16.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	419	103	19.73%	522
BREVARD	100028	PARRISH MEDICAL CENTER	119	55	31.61%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	124	57	31.49%	181
BREVARD	100177	CAPE CANAVERAL HOSPITAL	74	67	47.52%	141
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	70	0	0.00%	70
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	85	34	28.57%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	33	72	68.57%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	39	8	17.02%	47
BREVARD	23960092	VIERA HOSPITAL	50	34	40.48%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	27	17	38.64%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	601	176	22.65%	777
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	413	30	6.77%	443
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	83	36	30.25%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	210	20	8.70%	230
BROWARD	100073	HOLY CROSS HOSPITAL	199	159	44.41%	358
BROWARD	100086	BROWARD HEALTH NORTH	228	0	0.00%	228
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	45	19	29.69%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	119	121	50.42%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	186	104	35.86%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	107	5	4.46%	112
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	155	18	10.40%	173
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	161	156	49.21%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	117	14	10.69%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	217	33	13.20%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	128	12	8.57%	140
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	7	19	73.08%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	73	37	33.64%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	308	0	0.00%	308
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	33	17	34.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	170	10	5.56%	180
BROWARD	111527	MEMORIAL HOSPITAL WEST	379	40	9.55%	419
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	121	57	32.02%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	7	3	30.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	106	22	17.19%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	137	91	39.91%	228
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	159	94	37.15%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	112	92	45.10%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	79	23	22.55%	102
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	63	10	13.70%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	302	88	22.56%	390
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	102	47	31.54%	149
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	291	31	9.63%	322
COLLIER	110043	WILLOUGH AT NAPLES, THE	47	40	45.98%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	218	42	16.15%	260
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	99	1	1.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	24	26	52.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	103	0	0.00%	103
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	11	48	81.36%	59
DUVAL	100001	UF HEALTH JACKSONVILLE	432	171	28.36%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	254	187	42.40%	441
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	356	128	26.45%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	84	66	44.00%	150
DUVAL	100151	MAYO CLINIC	227	77	25.33%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	295	204	40.88%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	130	8	5.80%	138
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	21	2	8.70%	23
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	57	28	32.94%	85
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	262	60	18.63%	322
DUVAL	23960061	WEKIVA SPRINGS	70	59	45.74%	129
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	104	82	44.09%	186
DUVAL	23960123	UF HEALTH NORTH	78	14	15.22%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	154	30	16.30%	184
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	342	210	38.04%	552
ESCAMBIA	100093	BAPTIST HOSPITAL	301	132	30.48%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	248	165	39.95%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	61	14	18.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	92	7	7.07%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
