County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,803	14,780	23.25%	63,583
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	900	146	13.96%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	469	46	8.93%	515
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	52	8	13.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	45	36	44.44%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	46	2	4.17%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	6	46.15%	13
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	473	140	22.84%	613
BAY	100026	ASCENSION SACRED HEART BAY	111	25	18.38%	136
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	207	28	11.91%	235
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	68	18	20.93%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	48	0	0.00%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	21	9	30.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	397	99	19.96%	496
BREVARD	100028	PARRISH MEDICAL CENTER	86	93	51.96%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	114	66	36.67%	180
BREVARD	100177	CAPE CANAVERAL HOSPITAL	101	39	27.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	57	8	12.31%	65
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	108	7	6.09%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	50	55	52.38%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	41	19	31.67%	60
BREVARD	23960092	VIERA HOSPITAL	74	8	9.76%	82
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	32	12	27.27%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	683	170	19.93%	853
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	382	11	2.80%	393
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	70	49	41.18%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	205	25	10.87%	230
BROWARD	100073	HOLY CROSS HOSPITAL	218	130	37.36%	348
BROWARD	100086	BROWARD HEALTH NORTH	221	18	7.53%	239
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	34	30	46.88%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	118	146	55.30%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	194	99	33.79%	293
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	114	15	11.63%	129
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	155	34	17.99%	189
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	170	147	46.37%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	108	10	8.47%	118
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	225	25	10.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	129	14	9.79%	143
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	90	20	18.18%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	297	0	0.00%	297
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	39	11	22.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	5	5.15%	97
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	134	26	16.25%	160
