County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	49,078	12,772	20.65%	61,850
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	902	144	13.77%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	472	50	9.58%	522
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	46	14	23.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	47	34	41.98%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	45	3	6.25%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	505	108	17.62%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	18	13.14%	137
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	231	31	11.83%	262
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	56	30	34.88%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	35	21	37.50%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	440	73	14.23%	513
BREVARD	100028	PARRISH MEDICAL CENTER	109	68	38.42%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	141	50	26.18%	191
BREVARD	100177	CAPE CANAVERAL HOSPITAL	95	45	32.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	53	7	11.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	100	15	13.04%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	38	67	63.81%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	37	23	38.33%	60
BREVARD	23960092	VIERA HOSPITAL	64	20	23.81%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	26	18	40.91%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	630	168	21.05%	798
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	388	29	6.95%	417
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	84	35	29.41%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	217	13	5.65%	230
BROWARD	100073	HOLY CROSS HOSPITAL	224	124	35.63%	348
BROWARD	100086	BROWARD HEALTH NORTH	239	8	3.24%	247
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	39	25	39.06%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	143	97	40.42%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	223	67	23.10%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	131	1	0.76%	132
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	190	9	4.52%	199
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	186	131	41.32%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	83	36	30.25%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	225	25	10.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	138	14	9.21%	152
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	7	19	73.08%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	90	20	18.18%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	297	0	0.00%	297
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	29	21	42.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	173	20	10.36%	193
BROWARD	111527	MEMORIAL HOSPITAL WEST	382	47	10.96%	429
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	132	46	25.84%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	9	1	10.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	101	29	22.31%	130
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	193	45	18.91%	238
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	184	69	27.27%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	139	65	31.86%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	95	7	6.86%	102
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	57	16	21.92%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	323	50	13.40%	373
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	114	20	14.93%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	257	24	8.54%	281
COLLIER	110043	WILLOUGH AT NAPLES, THE	64	23	26.44%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	227	41	15.30%	268
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	84	16	16.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	24	26	52.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	98	0	0.00%	98
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	37	21	36.21%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	510	93	15.42%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	321	191	37.30%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	422	62	12.81%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	109	41	27.33%	150
DUVAL	100151	MAYO CLINIC	293	12	3.93%	305
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	334	165	33.07%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	134	6	4.29%	140
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	23	2	8.00%	25
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	52	34	39.53%	86
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	280	42	13.04%	322
DUVAL	23960061	WEKIVA SPRINGS	70	59	45.74%	129
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	142	67	32.06%	209
DUVAL	23960123	UF HEALTH NORTH	81	11	11.96%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	141	56	28.43%	197
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	391	151	27.86%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	334	92	21.60%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	302	111	26.88%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	65	10	13.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	76	23	23.23%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	569	380	40.04%	949
GULF	23960084	ASCENSION SACRED HEART GULF	9	12	57.14%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	23	3	11.54%	26
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	14	15	51.72%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	63	47	42.73%	110
HERNANDO	100264	OAK HILL HOSPITAL	286	65	18.52%	351
HERNANDO	110054	SPRINGBROOK HOSPITAL	64	0	0.00%	64
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	63	61	49.19%	124
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	65	15	18.75%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	56	9	13.85%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	154	17	9.94%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	15	9	37.50%	24
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	104	8	7.14%	112
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	608	123	16.83%	731
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	51	22	30.14%	73
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	893	184	17.08%	1,077
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	81	30	27.03%	111
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	79	12	13.19%	91
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	497	90	15.33%	587
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	118	9	7.09%	127
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	390	100	20.41%	490
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	26	14	35.00%	40
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	98	34	25.76%	132
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	30	12.10%	248
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	123	4	3.15%	127
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	133	44	24.86%	177
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	60	0	0.00%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	11	9	45.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	229	82	26.37%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	64	12	15.79%	76
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	52	13	20.00%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	53	45	45.92%	98
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	231	19	7.60%	250
LAKE	100057	ADVENTHEALTH WATERMAN	229	71	23.67%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	285	45	13.64%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	8	13	61.90%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	27	19	41.30%	46
LEE	100012	LEE MEMORIAL HOSPITAL	290	27	8.52%	317
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	37	7	15.91%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	494	51	9.36%	545
LEE	100244	CAPE CORAL HOSPITAL	275	13	4.51%	288
LEE	120005	HEALTHPARK MEDICAL CENTER	353	100	22.08%	453
LEE	23960103	PARK ROYAL HOSPITAL	100	15	13.04%	115
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	48	12	20.00%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	440	35	7.37%	475
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	262	26	9.03%	288
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	46	9	16.36%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	18	14	43.75%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	34	14	29.17%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	13	2	13.33%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	284	27	8.68%	311
MANATEE	100213	BLAKE MEDICAL CENTER	260	10	3.70%	270
MANATEE	110028	CENTERSTONE OF FLORIDA	33	4	10.81%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	40	20	33.33%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	102	9	8.11%	111
MARION	100062	ADVENTHEALTH OCALA	281	6	2.09%	287
MARION	100212	OCALA REGIONAL MEDICAL CENTER	254	2	0.78%	256
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	185	1	0.54%	186
MARION	23960060	KINDRED HOSPITAL OCALA	9	9	50.00%	18
MARION	23960073	THE VINES HOSPITAL	52	46	46.94%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	55	25	31.25%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	117	61	34.27%	178
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	63	27	30.00%	90
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	73	7	8.75%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	39	41	51.25%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	707	60	7.82%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	385	126	24.66%	511
MIAMI-DADE	100020	DOCTORS HOSPITAL	126	8	5.97%	134
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,365	354	20.59%	1,719
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	180	70	28.00%	250
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	451	103	18.59%	554
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	89	83	48.26%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	178	58	24.58%	236
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	319	141	30.65%	460
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	26	14	35.00%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	219	46	17.36%	265
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	137	18	11.61%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	354	28	7.33%	382
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	48	6	11.11%	54
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	395	50	11.24%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	87	12	12.12%	99
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	81	62	43.36%	143
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	91	36	28.35%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	280	211	42.97%	491
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	2	16	88.89%	18
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	205	27	11.64%	232
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	403	39	8.82%	442
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	5	17	77.27%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	34	26	43.33%	60
MIAMI-DADE	110040	SOUTHERN WINDS	55	17	23.61%	72
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	57	3	5.00%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	186	109	36.95%	295
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	199	0	0.00%	199
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	42	5	10.64%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	136	19	12.26%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	49	0	0.00%	49
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	14	26	65.00%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	18	27	60.00%	45
MONROE	100160	MARINERS HOSPITAL	23	18	43.90%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	34	40	54.05%	74
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	39	29	42.65%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	31	12	27.91%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	86	27	23.89%	113
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	211	27	11.34%	238
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	15	15	50.00%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	48	52	52.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	626	179	22.24%	805
ORANGE	100007	ADVENTHEALTH ORLANDO	1,010	354	25.95%	1,364
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	257	38	12.88%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	205	25	10.87%	230
ORANGE	100129	ASPIRE HEALTH PARTNERS	27	13	32.50%	40
ORANGE	100162	ADVENTHEALTH WINTER PARK	236	186	44.08%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	100	21	17.36%	121
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	30	0	0.00%	30
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	300	158	34.50%	458
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	243	4	1.62%	247
ORANGE	120003	ADVENTHEALTH APOPKA	100	20	16.67%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	29	6	17.14%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	63	0	0.00%	63
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	118	0	0.00%	118
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	77	37	32.46%	114
