County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,438	14,408	23.68%	60,846
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	893	153	14.63%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	425	40	8.60%	465
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	54	6	10.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	59	22	27.16%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	48	0	0.00%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	1	11	91.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	465	148	24.14%	613
BAY	100026	ASCENSION SACRED HEART BAY	115	21	15.44%	136
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	205	35	14.58%	240
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	66	20	23.26%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	40	2	4.76%	42
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	426	81	15.98%	507
BREVARD	100028	PARRISH MEDICAL CENTER	109	66	37.71%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	119	69	36.70%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	85	55	39.29%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	52	3	5.45%	55
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	107	8	6.96%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	31	74	70.48%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	37	23	38.33%	60
BREVARD	23960092	VIERA HOSPITAL	59	13	18.06%	72
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	31	13	29.55%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	649	165	20.27%	814
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	366	34	8.50%	400
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	205	25	10.87%	230
BROWARD	100073	HOLY CROSS HOSPITAL	227	115	33.63%	342
BROWARD	100086	BROWARD HEALTH NORTH	248	8	3.13%	256
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	37	27	42.19%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	120	144	54.55%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	220	71	24.40%	291
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	116	14	10.77%	130
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	169	28	14.21%	197
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	175	142	44.79%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	100	19	15.97%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	212	38	15.20%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	120	16	11.76%	136
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	9	13	59.09%	22
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	92	18	16.36%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	285	0	0.00%	285
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	34	16	32.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	153	15	8.93%	168
BROWARD	111527	MEMORIAL HOSPITAL WEST	345	41	10.62%	386
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	117	61	34.27%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	8	2	20.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	85	42	33.07%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	177	60	25.32%	237
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	172	81	32.02%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	147	57	27.94%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	88	21	19.27%	109
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	49	24	32.88%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	337	16	4.53%	353
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	110	17	13.39%	127
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	214	55	20.45%	269
COLLIER	110043	WILLOUGH AT NAPLES, THE	60	21	25.93%	81
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	175	58	24.89%	233
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	98	11	10.09%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	65	35	35.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	19	38.78%	49
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	105	0	0.00%	105
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	8	47	85.45%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	488	115	19.07%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	306	217	41.49%	523
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	421	35	7.68%	456
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	93	57	38.00%	150
DUVAL	100151	MAYO CLINIC	299	22	6.85%	321
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	342	157	31.46%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	132	7	5.04%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	15	7	31.82%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	59	25	29.76%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	247	49	16.55%	296
DUVAL	23960061	WEKIVA SPRINGS	65	63	49.22%	128
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	117	23	16.43%	140
DUVAL	23960123	UF HEALTH NORTH	63	4	5.97%	67
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	182	21	10.34%	203
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	393	149	27.49%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	315	111	26.06%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	322	108	25.12%	430
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	70	5	6.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	86	13	13.13%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	700	249	26.24%	949
GULF	23960084	ASCENSION SACRED HEART GULF	6	15	71.43%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	22	0	0.00%	22
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	11	18	62.07%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	60	50	45.45%	110
HERNANDO	100264	OAK HILL HOSPITAL	272	78	22.29%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	72	0	0.00%	72
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	55	71	56.35%	126
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	64	16	20.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	48	16	25.00%	64
HIGHLANDS	100109	ADVENTHEALTH SEBRING	161	13	7.47%	174
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	11	8	42.11%	19
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	108	10	8.47%	118
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	554	92	14.24%	646
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	58	14	19.44%	72
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	836	107	11.35%	943
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	89	11	11.00%	100
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	71	18	20.22%	89
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	454	82	15.30%	536
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	92	17	15.60%	109
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	387	103	21.02%	490
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	30	22	42.31%	52
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	66	19	22.35%	85
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	28	11.38%	246
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	105	13	11.02%	118
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	136	6	4.23%	142
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	55	5	8.33%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	18	2	10.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	216	95	30.55%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	66	16	19.51%	82
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	46	19	29.23%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	31	66	68.04%	97
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	193	21	9.81%	214
LAKE	100057	ADVENTHEALTH WATERMAN	191	109	36.33%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	247	83	25.15%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	7	14	66.67%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	42	4	8.70%	46
LEE	100012	LEE MEMORIAL HOSPITAL	268	63	19.03%	331
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	36	8	18.18%	44
