County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,961	14,036	23.01%	60,997
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	887	161	15.36%	1,048
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	428	57	11.75%	485
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	52	8	13.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	52	29	35.80%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	8	4	33.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	126	487	79.45%	613
BAY	100026	ASCENSION SACRED HEART BAY	126	33	20.75%	159
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	191	43	18.38%	234
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	66	20	23.26%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	28	28	50.00%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	14	16	53.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	419	87	17.19%	506
BREVARD	100028	PARRISH MEDICAL CENTER	106	73	40.78%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	149	39	20.74%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	73	67	47.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	52	3	5.45%	55
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	109	6	5.22%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	43	62	59.05%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	52	8	13.33%	60
BREVARD	23960092	VIERA HOSPITAL	74	10	11.90%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	23	21	47.73%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	644	123	16.04%	767
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	388	26	6.28%	414
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	79	40	33.61%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	214	16	6.96%	230
BROWARD	100073	HOLY CROSS HOSPITAL	211	137	39.37%	348
BROWARD	100086	BROWARD HEALTH NORTH	236	0	0.00%	236
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	40	24	37.50%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	153	111	42.05%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	210	80	27.59%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	127	28	18.06%	155
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	176	15	7.85%	191
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	170	147	46.37%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	46	53	53.54%	99
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	205	45	18.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	159	25	13.59%	184
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	95	15	13.64%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	289	0	0.00%	289
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	28	12	30.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	1	1.08%	93
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	165	15	8.33%	180
BROWARD	111527	MEMORIAL HOSPITAL WEST	400	27	6.32%	427
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	148	34	18.68%	182
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	9	1	10.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	161	75	31.78%	236
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	150	72	32.43%	222
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	139	114	45.06%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	169	35	17.16%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	87	4	4.40%	91
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	49	24	32.88%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	322	51	13.67%	373
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	99	7	6.60%	106
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	247	36	12.72%	283
COLLIER	110043	WILLOUGH AT NAPLES, THE	67	14	17.28%	81
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	222	46	17.16%	268
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	70	30	30.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	23	20	46.51%	43
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	14	1	6.67%	15
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	98	0	0.00%	98
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	28	27	49.09%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	482	121	20.07%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	355	165	31.73%	520
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	427	44	9.34%	471
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	108	42	28.00%	150
DUVAL	100151	MAYO CLINIC	259	45	14.80%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	328	171	34.27%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	115	20	14.81%	135
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	21	2	8.70%	23
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	44	40	47.62%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	249	52	17.28%	301
DUVAL	23960061	WEKIVA SPRINGS	71	53	42.74%	124
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	122	115	48.52%	237
DUVAL	23960123	UF HEALTH NORTH	83	9	9.78%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	151	47	23.74%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	434	124	22.22%	558
ESCAMBIA	100093	BAPTIST HOSPITAL	337	89	20.89%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	302	134	30.73%	436
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	62	13	17.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	79	20	20.20%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	779	170	17.91%	949
GULF	23960084	ASCENSION SACRED HEART GULF	11	10	47.62%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	20	5	20.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	17	12	41.38%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	51	59	53.64%	110
HERNANDO	100264	OAK HILL HOSPITAL	276	74	21.14%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	65	0	0.00%	65
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	62	62	50.00%	124
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	63	17	21.25%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	50	14	21.88%	64
