County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	50,612	12,078	19.27%	62,690
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	926	139	13.05%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	473	37	7.25%	510
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	51	9	15.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	65	16	19.75%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	475	138	22.51%	613
BAY	100026	ASCENSION SACRED HEART BAY	129	21	14.00%	150
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	207	30	12.66%	237
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	72	14	16.28%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	47	2	4.08%	49
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	432	74	14.62%	506
BREVARD	100028	PARRISH MEDICAL CENTER	117	57	32.76%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	147	57	27.94%	204
BREVARD	100177	CAPE CANAVERAL HOSPITAL	95	45	32.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	63	0	0.00%	63
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	95	24	20.17%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	40	65	61.90%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	45	15	25.00%	60
BREVARD	23960092	VIERA HOSPITAL	72	12	14.29%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	47	27	36.49%	74
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	640	143	18.26%	783
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	413	30	6.77%	443
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	214	16	6.96%	230
BROWARD	100073	HOLY CROSS HOSPITAL	243	105	30.17%	348
BROWARD	100086	BROWARD HEALTH NORTH	256	0	0.00%	256
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	43	21	32.81%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	148	92	38.33%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	246	44	15.17%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	137	3	2.14%	140
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	190	14	6.86%	204
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	139	178	56.15%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	115	16	12.21%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	215	35	14.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	152	13	7.88%	165
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	8	18	69.23%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	90	20	18.18%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	310	0	0.00%	310
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	31	19	38.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	196	4	2.00%	200
BROWARD	111527	MEMORIAL HOSPITAL WEST	436	35	7.43%	471
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	133	45	25.28%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	4	6	60.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	111	17	13.28%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	170	56	24.78%	226
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	169	84	33.20%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	155	49	24.02%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	100	13	11.50%	113
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	65	8	10.96%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	321	31	8.81%	352
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	97	37	27.61%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	305	11	3.48%	316
COLLIER	110043	WILLOUGH AT NAPLES, THE	50	37	42.53%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	252	33	11.58%	285
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	100	0	0.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	109	0	0.00%	109
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	18	40	68.97%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	473	130	21.56%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	339	183	35.06%	522
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	450	34	7.02%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	122	28	18.67%	150
DUVAL	100151	MAYO CLINIC	308	3	0.96%	311
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	341	158	31.66%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	140	8	5.41%	148
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	27	2	6.90%	29
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	48	36	42.86%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	274	48	14.91%	322
DUVAL	23960061	WEKIVA SPRINGS	67	59	46.83%	126
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	142	82	36.61%	224
DUVAL	23960123	UF HEALTH NORTH	115	3	2.54%	118
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	169	17	9.14%	186
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	447	115	20.46%	562
ESCAMBIA	100093	BAPTIST HOSPITAL	343	90	20.79%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	292	121	29.30%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	68	7	9.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	90	9	9.09%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	674	275	28.98%	949
GULF	23960084	ASCENSION SACRED HEART GULF	7	14	66.67%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	24	1	4.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	7	22	75.86%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	78	34	30.36%	112
HERNANDO	100264	OAK HILL HOSPITAL	302	48	13.71%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	71	0	0.00%	71
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	60	60	50.00%	120
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	65	15	18.75%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	52	13	20.00%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	183	5	2.66%	188
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	25	0	0.00%	25
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	97	21	17.80%	118
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	603	118	16.37%	721
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	47	28	37.33%	75
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	897	156	14.81%	1,053
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	99	14	12.39%	113
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	62	33	34.74%	95
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	474	62	11.57%	536
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	95	6	5.94%	101
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	389	146	27.29%	535
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	39	13	25.00%	52
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	83	55	39.86%	138
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	29	11.74%	247
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	114	19	14.29%	133
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	143	39	21.43%	182
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	60	0	0.00%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	10	10	50.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	261	57	17.92%	318
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	84	11	11.58%	95
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	58	7	10.77%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	50	52	50.98%	102
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	233	13	5.28%	246
LAKE	100057	ADVENTHEALTH WATERMAN	249	51	17.00%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	291	39	11.82%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	3	18	85.71%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	28	18	39.13%	46
LEE	100012	LEE MEMORIAL HOSPITAL	286	30	9.49%	316
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	30	14	31.82%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	510	61	10.68%	571
LEE	100244	CAPE CORAL HOSPITAL	275	13	4.51%	288
LEE	120005	HEALTHPARK MEDICAL CENTER	363	80	18.06%	443
LEE	23960103	PARK ROYAL HOSPITAL	109	5	4.39%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	49	11	18.33%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	410	48	10.48%	458
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	257	28	9.82%	285
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	41	14	25.45%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	21	11	34.38%	32
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	41	7	14.58%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	16	1	5.88%	17
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	287	20	6.51%	307
MANATEE	100213	BLAKE MEDICAL CENTER	268	12	4.29%	280
MANATEE	110028	CENTERSTONE OF FLORIDA	24	13	35.14%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	31	29	48.33%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	108	6	5.26%	114
MARION	100062	ADVENTHEALTH OCALA	320	5	1.54%	325
MARION	100212	OCALA REGIONAL MEDICAL CENTER	279	9	3.13%	288
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	186	0	0.00%	186
