County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,425	13,541	21.85%	61,966
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	905	167	15.58%	1,072
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	475	37	7.23%	512
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	56	4	6.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	51	30	37.04%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	477	136	22.19%	613
BAY	100026	ASCENSION SACRED HEART BAY	122	22	15.28%	144
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	212	35	14.17%	247
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	65	21	24.42%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	42	6	12.50%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	418	88	17.39%	506
BREVARD	100028	PARRISH MEDICAL CENTER	124	51	29.14%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	147	57	27.94%	204
BREVARD	100177	CAPE CANAVERAL HOSPITAL	86	54	38.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	65	0	0.00%	65
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	87	32	26.89%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	36	69	65.71%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	70	14	16.67%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	28	16	36.36%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	720	171	19.19%	891
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	394	36	8.37%	430
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	79	40	33.61%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	203	27	11.74%	230
BROWARD	100073	HOLY CROSS HOSPITAL	225	123	35.34%	348
BROWARD	100086	BROWARD HEALTH NORTH	250	0	0.00%	250
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	48	16	25.00%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	165	65	28.26%	230
BROWARD	100189	NORTHWEST MEDICAL CENTER	230	60	20.69%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	106	2	1.85%	108
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	177	16	8.29%	193
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	153	164	51.74%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	101	30	22.90%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	207	43	17.20%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	144	20	12.20%	164
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	91	19	17.27%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	310	0	0.00%	310
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	35	15	30.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	179	21	10.50%	200
BROWARD	111527	MEMORIAL HOSPITAL WEST	401	35	8.03%	436
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	129	49	27.53%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	2	8	80.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	106	22	17.19%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	185	29	13.55%	214
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	164	89	35.18%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	153	56	26.79%	209
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	82	8	8.89%	90
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	63	10	13.70%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	315	38	10.76%	353
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	125	7	5.30%	132
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	295	11	3.59%	306
COLLIER	110043	WILLOUGH AT NAPLES, THE	49	38	43.68%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	236	35	12.92%	271
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	100	0	0.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	95	0	0.00%	95
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	18	40	68.97%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	459	134	22.60%	593
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	267	201	42.95%	468
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	418	66	13.64%	484
