County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,364	14,184	22.68%	62,548
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	894	491	35.45%	1,385
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	457	74	13.94%	531
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	53	7	11.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	51	30	37.04%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	37	11	22.92%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	2	10	83.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	476	137	22.35%	613
BAY	100026	ASCENSION SACRED HEART BAY	122	25	17.01%	147
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	172	59	25.54%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	65	21	24.42%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	52	0	0.00%	52
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	25	5	16.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	429	83	16.21%	512
BREVARD	100028	PARRISH MEDICAL CENTER	108	66	37.93%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	126	57	31.15%	183
BREVARD	100177	CAPE CANAVERAL HOSPITAL	93	47	33.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	67	0	0.00%	67
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	102	17	14.29%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	58	47	44.76%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	40	7	14.89%	47
BREVARD	23960092	VIERA HOSPITAL	70	14	16.67%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	30	14	31.82%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	644	140	17.86%	784
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	380	81	17.57%	461
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	217	13	5.65%	230
BROWARD	100073	HOLY CROSS HOSPITAL	247	111	31.01%	358
BROWARD	100086	BROWARD HEALTH NORTH	236	2	0.84%	238
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	49	15	23.44%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	146	94	39.17%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	208	84	28.77%	292
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	140	3	2.10%	143
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	180	9	4.76%	189
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	148	169	53.31%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	115	16	12.21%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	224	26	10.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	160	9	5.33%	169
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	8	18	69.23%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	83	27	24.55%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	311	0	0.00%	311
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	32	18	36.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	198	3	1.49%	201
BROWARD	111527	MEMORIAL HOSPITAL WEST	434	34	7.26%	468
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	147	31	17.42%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	8	2	20.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	102	27	20.93%	129
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	167	60	26.43%	227
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	182	71	28.06%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	132	72	35.29%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	91	16	14.95%	107
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	63	10	13.70%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	286	57	16.62%	343
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	89	37	29.37%	126
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	293	24	7.57%	317
COLLIER	110043	WILLOUGH AT NAPLES, THE	54	33	37.93%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	231	38	14.13%	269
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	108	1	0.92%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	99	1	1.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	24	26	52.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	101	0	0.00%	101
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	14	45	76.27%	59
DUVAL	100001	UF HEALTH JACKSONVILLE	436	167	27.69%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	326	190	36.82%	516
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	424	60	12.40%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	115	35	23.33%	150
DUVAL	100151	MAYO CLINIC	298	7	2.30%	305
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	315	184	36.87%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	135	9	6.25%	144
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	22	2	8.33%	24
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	45	39	46.43%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	269	53	16.46%	322
DUVAL	23960061	WEKIVA SPRINGS	66	59	47.20%	125
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	124	93	42.86%	217
DUVAL	23960123	UF HEALTH NORTH	93	5	5.10%	98
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	171	14	7.57%	185
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	363	189	34.24%	552
ESCAMBIA	100093	BAPTIST HOSPITAL	326	107	24.71%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	278	132	32.20%	410
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	65	10	13.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	93	6	6.06%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	691	258	27.19%	949
GULF	23960084	ASCENSION SACRED HEART GULF	3	18	85.71%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	25	0	0.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	7	22	75.86%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	45	79	63.71%	124
HERNANDO	100264	OAK HILL HOSPITAL	271	79	22.57%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	55	0	0.00%	55
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	75	53	41.41%	128
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	63	2	3.08%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	160	7	4.19%	167
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	18	0	0.00%	18
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	99	6	5.71%	105
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	584	147	20.11%	731
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	45	30	40.00%	75
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	900	158	14.93%	1,058
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	109	8	6.84%	117
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	74	16	17.78%	90
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	382	70	15.49%	452
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	85	24	22.02%	109
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	355	137	27.85%	492
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	39	13	25.00%	52
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	85	53	38.41%	138
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	41	15.83%	259
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	120	18	13.04%	138
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	169	11	6.11%	180
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	58	2	3.33%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	14	6	30.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	224	87	27.97%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	74	10	11.90%	84
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	55	10	15.38%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	29	64	68.82%	93
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	208	22	9.57%	230
LAKE	100057	ADVENTHEALTH WATERMAN	212	88	29.33%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	274	56	16.97%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	5	16	76.19%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	29	17	36.96%	46
LEE	100012	LEE MEMORIAL HOSPITAL	295	23	7.23%	318
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	31	13	29.55%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	507	65	11.36%	572
LEE	100244	CAPE CORAL HOSPITAL	280	8	2.78%	288
LEE	120005	HEALTHPARK MEDICAL CENTER	368	70	15.98%	438
LEE	23960103	PARK ROYAL HOSPITAL	107	7	6.14%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	50	10	16.67%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	425	33	7.21%	458
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	218	44	16.79%	262
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	51	4	7.27%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	19	14	42.42%	33
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	34	14	29.17%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	10	5	33.33%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	270	18	6.25%	288
MANATEE	100213	BLAKE MEDICAL CENTER	248	18	6.77%	266
MANATEE	110028	CENTERSTONE OF FLORIDA	22	15	40.54%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	19	41	68.33%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	100	16	13.79%	116
MARION	100062	ADVENTHEALTH OCALA	269	13	4.61%	282
MARION	100212	OCALA REGIONAL MEDICAL CENTER	257	31	10.76%	288
