County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,369	13,586	22.66%	59,955
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	899	147	14.05%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	430	23	5.08%	453
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	56	4	6.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	48	0	0.00%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	125	488	79.61%	613
BAY	100026	ASCENSION SACRED HEART BAY	124	40	24.39%	164
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	195	43	18.07%	238
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	71	15	17.44%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	30	26	46.43%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	9	21	70.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	410	96	18.97%	506
BREVARD	100028	PARRISH MEDICAL CENTER	112	67	37.43%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	133	34	20.36%	167
BREVARD	100177	CAPE CANAVERAL HOSPITAL	54	86	61.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	60	0	0.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	95	20	17.39%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	36	129	78.18%	165
