County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	50,757	12,060	19.20%	62,817
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	966	98	9.21%	1,064
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	500	53	9.58%	553
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	53	7	11.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	76	8	9.52%	84
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	483	130	21.21%	613
BAY	100026	ASCENSION SACRED HEART BAY	126	27	17.65%	153
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	224	37	14.18%	261
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	67	19	22.09%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	43	5	10.42%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	436	70	13.83%	506
BREVARD	100028	PARRISH MEDICAL CENTER	121	53	30.46%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	148	57	27.80%	205
BREVARD	100177	CAPE CANAVERAL HOSPITAL	93	47	33.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	65	0	0.00%	65
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	112	7	5.88%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	42	63	60.00%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	43	17	28.33%	60
BREVARD	23960092	VIERA HOSPITAL	74	10	11.90%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	27	17	38.64%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	608	180	22.84%	788
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	426	17	3.84%	443
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	82	37	31.09%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	214	16	6.96%	230
BROWARD	100073	HOLY CROSS HOSPITAL	223	125	35.92%	348
BROWARD	100086	BROWARD HEALTH NORTH	265	12	4.33%	277
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	108	20	15.63%	128
BROWARD	100167	PLANTATION GENERAL HOSPITAL	126	114	47.50%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	250	40	13.79%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	105	0	0.00%	105
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	195	14	6.70%	209
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	171	146	46.06%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	110	21	16.03%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	227	23	9.20%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	150	10	6.25%	160
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	17	9	34.62%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	84	26	23.64%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	311	0	0.00%	311
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	32	18	36.00%	50
