County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,385	14,169	23.40%	60,554
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	908	138	13.19%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	414	58	12.29%	472
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	52	8	13.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	45	3	6.25%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	126	487	79.45%	613
BAY	100026	ASCENSION SACRED HEART BAY	125	26	17.22%	151
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	195	36	15.58%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	63	23	26.74%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	32	24	42.86%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	15	15	50.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	419	87	17.19%	506
BREVARD	100028	PARRISH MEDICAL CENTER	107	72	40.22%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	149	39	20.74%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	77	63	45.00%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	52	3	5.45%	55
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	111	4	3.48%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	33	72	68.57%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	54	6	10.00%	60
BREVARD	23960092	VIERA HOSPITAL	68	16	19.05%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	24	20	45.45%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	636	115	15.31%	751
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	378	3	0.79%	381
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	79	40	33.61%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	211	19	8.26%	230
BROWARD	100073	HOLY CROSS HOSPITAL	215	133	38.22%	348
BROWARD	100086	BROWARD HEALTH NORTH	222	2	0.89%	224
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	38	26	40.63%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	146	118	44.70%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	229	61	21.03%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	121	7	5.47%	128
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	165	27	14.06%	192
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	166	151	47.63%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	50	49	49.49%	99
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	203	47	18.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	142	22	13.41%	164
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	97	13	11.82%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	288	0	0.00%	288
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	27	13	32.50%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	1	1.08%	93
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	162	16	8.99%	178
BROWARD	111527	MEMORIAL HOSPITAL WEST	400	26	6.10%	426
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	150	36	19.35%	186
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	3	7	70.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	154	80	34.19%	234
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	151	78	34.06%	229
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	133	120	47.43%	253
