County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	49,284	12,706	20.50%	61,990
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	931	134	12.58%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	479	40	7.71%	519
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	54	6	10.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	71	10	12.35%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	483	130	21.21%	613
BAY	100026	ASCENSION SACRED HEART BAY	129	19	12.84%	148
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	218	36	14.17%	254
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	65	21	24.42%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	42	6	12.50%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	28	2	6.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	428	78	15.42%	506
BREVARD	100028	PARRISH MEDICAL CENTER	121	53	30.46%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	148	57	27.80%	205
BREVARD	100177	CAPE CANAVERAL HOSPITAL	83	57	40.71%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	65	0	0.00%	65
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	104	15	12.61%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	47	58	55.24%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	45	15	25.00%	60
BREVARD	23960092	VIERA HOSPITAL	78	6	7.14%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	25	19	43.18%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	699	202	22.42%	901
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	498	9	1.78%	507
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	83	36	30.25%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	213	17	7.39%	230
BROWARD	100073	HOLY CROSS HOSPITAL	262	86	24.71%	348
BROWARD	100086	BROWARD HEALTH NORTH	247	3	1.20%	250
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	100	28	21.88%	128
BROWARD	100167	PLANTATION GENERAL HOSPITAL	120	120	50.00%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	213	77	26.55%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	112	2	1.75%	114
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	166	21	11.23%	187
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	149	168	53.00%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	96	23	19.33%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	215	35	14.00%	250
