County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,089	13,972	22.51%	62,061
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	893	141	13.64%	1,034
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	439	64	12.72%	503
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	42	90	68.18%	132
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	40	8	16.67%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	509	98	16.14%	607
BAY	100026	ASCENSION SACRED HEART BAY	121	27	18.24%	148
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	226	28	11.02%	254
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	57	29	33.72%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	41	15	26.79%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	21	9	30.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	423	80	15.90%	503
BREVARD	100028	PARRISH MEDICAL CENTER	121	53	30.46%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	144	50	25.77%	194
BREVARD	100177	CAPE CANAVERAL HOSPITAL	90	50	35.71%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	47	13	21.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	89	26	22.61%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	32	73	69.52%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	42	18	30.00%	60
BREVARD	23960092	VIERA HOSPITAL	56	28	33.33%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	24	20	45.45%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	621	195	23.90%	816
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	382	21	5.21%	403
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	83	36	30.25%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	436	24	5.22%	460
