County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	Total	Total	5,119	1,080	17.42%	6,199	452	228	33.53%	680
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	241	19	7.31%	260	41	6	12.77%	47
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	43	5	10.42%	48	0	0		0
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	0	0		0	0	0		0
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	0	0		0	0	0		0
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	0	0		0	0	0		0
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	0	0		0	0	0		0
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	0	0		0	0	0		0
BAY	100026	ASCENSION SACRED HEART BAY	37	7	15.91%	44	0	0		0
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	20	0	0.00%	20	3	1	25.00%	4
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	0	0		0	0	0		0
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	0	0		0	0	0		0
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	0	0		0	0	0		0
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	0	0		0	0	0		0
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	52	16	23.53%	68	0	0		0
BREVARD	100028	PARRISH MEDICAL CENTER	8	4	33.33%	12	0	0		0
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	28	11	28.21%	39	0	0		0
BREVARD	100177	CAPE CANAVERAL HOSPITAL	11	1	8.33%	12	0	0		0
BREVARD	104024	CIRCLES OF CARE, INC	0	0		0	0	0		0
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	0	0		0	0	0		0
BREVARD	110036	DEVEREUX FLORIDA	0	0		0	0	0		0
BREVARD	120007	PALM BAY HOSPITAL	9	7	43.75%	16	0	0		0
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	3	9	75.00%	12	0	0		0
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	5	3	37.50%	8	0	0		0
BREVARD	23960092	VIERA HOSPITAL	19	1	5.00%	20	0	0		0
