County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,258	15,063	24.56%	61,321
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	908	138	13.19%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	426	45	9.55%	471
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	40	20	33.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	8	4	33.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	512	101	16.48%	613
BAY	100026	ASCENSION SACRED HEART BAY	103	47	31.33%	150
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	171	66	27.85%	237
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	55	31	36.05%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	52	4	7.14%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	394	102	20.56%	496
BREVARD	100028	PARRISH MEDICAL CENTER	99	75	43.10%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	138	50	26.60%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	81	59	42.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	58	2	3.33%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	70	45	39.13%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	47	58	55.24%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	44	16	26.67%	60
BREVARD	23960092	VIERA HOSPITAL	65	19	22.62%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	26	18	40.91%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	540	251	31.73%	791
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	381	34	8.19%	415
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	80	39	32.77%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	438	22	4.78%	460
BROWARD	100073	HOLY CROSS HOSPITAL	220	128	36.78%	348
BROWARD	100086	BROWARD HEALTH NORTH	209	6	2.79%	215
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	48	15	23.81%	63
BROWARD	100167	PLANTATION GENERAL HOSPITAL	125	115	47.92%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	227	62	21.45%	289
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	96	16	14.29%	112
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	136	48	26.09%	184
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	153	164	51.74%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	89	30	25.21%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	219	31	12.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	146	4	2.67%	150
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	73	37	33.64%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	307	0	0.00%	307
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	37	13	26.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	162	15	8.47%	177
BROWARD	111527	MEMORIAL HOSPITAL WEST	341	36	9.55%	377
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	145	33	18.54%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	20	0	0.00%	20
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	94	32	25.40%	126
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	149	72	32.58%	221
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	151	102	40.32%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	147	57	27.94%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	81	12	12.90%	93
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	59	14	19.18%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	328	32	8.89%	360
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	108	15	12.20%	123
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	261	13	4.74%	274
COLLIER	110043	WILLOUGH AT NAPLES, THE	65	22	25.29%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	206	34	14.17%	240
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	107	2	1.83%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	86	14	14.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	92	0	0.00%	92
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	37	19	33.93%	56
DUVAL	100001	UF HEALTH JACKSONVILLE	475	128	21.23%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	293	86	22.69%	379
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	412	72	14.88%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	103	47	31.33%	150
DUVAL	100151	MAYO CLINIC	276	26	8.61%	302
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	296	203	40.68%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	132	7	5.04%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	31	2	6.06%	33
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	49	35	41.67%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	269	53	16.46%	322
DUVAL	23960061	WEKIVA SPRINGS	51	59	53.64%	110
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	109	45	29.22%	154
DUVAL	23960123	UF HEALTH NORTH	100	2	1.96%	102
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	153	45	22.73%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	375	167	30.81%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	319	107	25.12%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	308	105	25.42%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	68	7	9.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	93	6	6.06%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	15	100.00%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	546	403	42.47%	949
GULF	23960084	ASCENSION SACRED HEART GULF	9	12	57.14%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	24	1	4.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	13	16	55.17%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	63	47	42.73%	110
