County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	43,877	15,739	26.40%	59,616
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	830	216	20.65%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	401	72	15.22%	473
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	51	9	15.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	51	30	37.04%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	125	488	79.61%	613
BAY	100026	ASCENSION SACRED HEART BAY	127	27	17.53%	154
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	206	41	16.60%	247
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	66	20	23.26%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	34	22	39.29%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	10	20	66.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	398	136	25.47%	534
BREVARD	100028	PARRISH MEDICAL CENTER	98	81	45.25%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	135	40	22.86%	175
BREVARD	100177	CAPE CANAVERAL HOSPITAL	76	64	45.71%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	56	4	6.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	88	27	23.48%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	37	68	64.76%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	53	7	11.67%	60
BREVARD	23960092	VIERA HOSPITAL	66	18	21.43%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	24	20	45.45%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	620	153	19.79%	773
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	370	2	0.54%	372
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	196	34	14.78%	230
BROWARD	100073	HOLY CROSS HOSPITAL	206	142	40.80%	348
BROWARD	100086	BROWARD HEALTH NORTH	235	2	0.84%	237
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	40	24	37.50%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	147	117	44.32%	264
