County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	45,311	16,064	26.17%	61,375
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	820	226	21.61%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	426	54	11.25%	480
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	35	25	41.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	62	19	23.46%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	41	7	14.58%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	9	3	25.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	518	95	15.50%	613
BAY	100026	ASCENSION SACRED HEART BAY	113	33	22.60%	146
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	175	54	23.58%	229
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	61	25	29.07%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	49	7	12.50%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	358	125	25.88%	483
BREVARD	100028	PARRISH MEDICAL CENTER	108	69	38.98%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	148	50	25.25%	198
BREVARD	100177	CAPE CANAVERAL HOSPITAL	62	78	55.71%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	53	7	11.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	71	44	38.26%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	36	69	65.71%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	42	18	30.00%	60
BREVARD	23960092	VIERA HOSPITAL	58	26	30.95%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	29	15	34.09%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	538	234	30.31%	772
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	389	29	6.94%	418
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	82	37	31.09%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	396	64	13.91%	460
BROWARD	100073	HOLY CROSS HOSPITAL	210	138	39.66%	348
BROWARD	100086	BROWARD HEALTH NORTH	213	8	3.62%	221
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	46	17	26.98%	63
BROWARD	100167	PLANTATION GENERAL HOSPITAL	134	106	44.17%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	190	100	34.48%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	122	8	6.15%	130
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	146	42	22.34%	188
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	142	175	55.21%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	89	30	25.21%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	185	65	26.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	145	7	4.61%	152
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	10	16	61.54%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	74	36	32.73%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	307	0	0.00%	307
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	39	11	22.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	142	19	11.80%	161
BROWARD	111527	MEMORIAL HOSPITAL WEST	348	43	11.00%	391
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	118	60	33.71%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	18	0	0.00%	18
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	103	24	18.90%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	149	84	36.05%	233
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	153	100	39.53%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	150	54	26.47%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	78	16	17.02%	94
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	58	15	20.55%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	327	32	8.91%	359
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	101	33	24.63%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	242	21	7.98%	263
COLLIER	110043	WILLOUGH AT NAPLES, THE	62	25	28.74%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	203	40	16.46%	243
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	84	16	16.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	101	0	0.00%	101
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	46	16	25.81%	62
DUVAL	100001	UF HEALTH JACKSONVILLE	504	99	16.42%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	284	228	44.53%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	366	118	24.38%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	100	50	33.33%	150
DUVAL	100151	MAYO CLINIC	223	81	26.64%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	307	192	38.48%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	130	9	6.47%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	31	2	6.06%	33
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	60	24	28.57%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	263	59	18.32%	322
DUVAL	23960061	WEKIVA SPRINGS	56	59	51.30%	115
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	103	110	51.64%	213
DUVAL	23960123	UF HEALTH NORTH	100	2	1.96%	102
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	151	47	23.74%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	342	200	36.90%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	379	47	11.03%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	297	116	28.09%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	71	4	5.33%	75
