County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,007	14,962	24.54%	60,969
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	861	185	17.69%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	440	48	9.84%	488
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	55	5	8.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	65	16	19.75%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	45	3	6.25%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	480	133	21.70%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	32	21.19%	151
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	193	36	15.72%	229
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	61	25	29.07%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	46	2	4.17%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	19	11	36.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	401	92	18.66%	493
BREVARD	100028	PARRISH MEDICAL CENTER	93	84	47.46%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	118	63	34.81%	181
BREVARD	100177	CAPE CANAVERAL HOSPITAL	92	48	34.29%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	62	0	0.00%	62
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	92	23	20.00%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	42	63	60.00%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	43	17	28.33%	60
BREVARD	23960092	VIERA HOSPITAL	62	20	24.39%	82
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	37	7	15.91%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	665	175	20.83%	840
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	366	33	8.27%	399
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	68	50	42.37%	118
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	212	18	7.83%	230
BROWARD	100073	HOLY CROSS HOSPITAL	225	123	35.34%	348
BROWARD	100086	BROWARD HEALTH NORTH	217	8	3.56%	225
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	37	27	42.19%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	115	149	56.44%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	190	101	34.71%	291
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	103	12	10.43%	115
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	168	19	10.16%	187
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	172	145	45.74%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	111	8	6.72%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	208	42	16.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	105	21	16.67%	126
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	13	13	50.00%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	92	18	16.36%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	291	0	0.00%	291
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	40	10	20.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	176	7	3.83%	183
BROWARD	111527	MEMORIAL HOSPITAL WEST	355	42	10.58%	397
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	129	49	27.53%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	4	6	60.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	107	20	15.75%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	174	59	25.32%	233
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	199	54	21.34%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	134	70	34.31%	204
