County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,884	13,683	21.87%	62,567
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	907	158	14.84%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	462	64	12.17%	526
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	48	33	40.74%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	41	7	14.58%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	472	141	23.00%	613
BAY	100026	ASCENSION SACRED HEART BAY	138	21	13.21%	159
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	187	44	19.05%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	71	15	17.44%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	45	4	8.16%	49
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	28	2	6.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	438	68	13.44%	506
BREVARD	100028	PARRISH MEDICAL CENTER	105	70	40.00%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	131	57	30.32%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	85	55	39.29%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	62	0	0.00%	62
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	83	36	30.25%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	33	72	68.57%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	44	16	26.67%	60
BREVARD	23960092	VIERA HOSPITAL	68	16	19.05%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	38	17	30.91%	55
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	716	184	20.44%	900
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	389	27	6.49%	416
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	76	43	36.13%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	193	37	16.09%	230
BROWARD	100073	HOLY CROSS HOSPITAL	224	124	35.63%	348
BROWARD	100086	BROWARD HEALTH NORTH	234	17	6.77%	251
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	52	12	18.75%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	142	88	38.26%	230
BROWARD	100189	NORTHWEST MEDICAL CENTER	215	75	25.86%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	99	0	0.00%	99
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	188	9	4.57%	197
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	136	182	57.23%	318
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	115	16	12.21%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	218	32	12.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	146	14	8.75%	160
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	11	15	57.69%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	86	24	21.82%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	312	0	0.00%	312
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	33	17	34.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	190	18	8.65%	208
BROWARD	111527	MEMORIAL HOSPITAL WEST	434	34	7.26%	468
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	139	39	21.91%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	3	7	70.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	105	23	17.97%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	174	59	25.32%	233
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	188	65	25.69%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	134	70	34.31%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	79	12	13.19%	91
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	64	9	12.33%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	309	40	11.46%	349
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	110	10	8.33%	120
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	300	19	5.96%	319
COLLIER	110043	WILLOUGH AT NAPLES, THE	54	33	37.93%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	256	29	10.18%	285
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	96	4	4.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	29	21	42.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	103	0	0.00%	103
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	32	26	44.83%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	460	143	23.71%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	295	80	21.33%	375
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	404	80	16.53%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	87	63	42.00%	150
DUVAL	100151	MAYO CLINIC	315	4	1.25%	319
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	315	184	36.87%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	139	11	7.33%	150
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	27	2	6.90%	29
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	48	37	43.53%	85
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	252	70	21.74%	322
DUVAL	23960061	WEKIVA SPRINGS	70	59	45.74%	129
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	125	61	32.80%	186
DUVAL	23960123	UF HEALTH NORTH	100	3	2.91%	103
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	148	38	20.43%	186
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	420	132	23.91%	552
ESCAMBIA	100093	BAPTIST HOSPITAL	308	125	28.87%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	312	124	28.44%	436
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	69	6	8.00%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	96	3	3.03%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	4	11	73.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	675	274	28.87%	949
GULF	23960084	ASCENSION SACRED HEART GULF	8	13	61.90%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	24	1	4.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	6	23	79.31%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	46	67	59.29%	113
HERNANDO	100264	OAK HILL HOSPITAL	301	49	14.00%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	74	0	0.00%	74
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	49	72	59.50%	121
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	64	16	20.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	49	16	24.62%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	170	5	2.86%	175
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	24	3	11.11%	27
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	88	31	26.05%	119
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	534	197	26.95%	731
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	53	20	27.40%	73
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	875	170	16.27%	1,045
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	102	11	9.73%	113
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	76	20	20.83%	96
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	420	119	22.08%	539
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	92	12	11.54%	104
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	339	163	32.47%	502
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	35	1	2.78%	36
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	92	58	38.67%	150
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	39	15.18%	257
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	114	19	14.29%	133
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	132	50	27.47%	182
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	60	0	0.00%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	12	8	40.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	222	89	28.62%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	74	19	20.43%	93
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	69	0	0.00%	69
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	45	46	50.55%	91
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	203	13	6.02%	216
LAKE	100057	ADVENTHEALTH WATERMAN	212	88	29.33%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	484	176	26.67%	660
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	16	26	61.90%	42
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	40	6	13.04%	46
LEE	100012	LEE MEMORIAL HOSPITAL	292	28	8.75%	320
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	29	15	34.09%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	487	83	14.56%	570
LEE	100244	CAPE CORAL HOSPITAL	260	27	9.41%	287
LEE	120005	HEALTHPARK MEDICAL CENTER	371	70	15.87%	441
LEE	23960103	PARK ROYAL HOSPITAL	106	8	7.02%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	44	16	26.67%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	410	36	8.07%	446
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	216	44	16.92%	260
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	31	24	43.64%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	22	11	33.33%	33
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	41	7	14.58%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	13	2	13.33%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	249	29	10.43%	278
MANATEE	100213	BLAKE MEDICAL CENTER	249	30	10.75%	279
MANATEE	110028	CENTERSTONE OF FLORIDA	26	11	29.73%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	32	28	46.67%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	111	14	11.20%	125
MARION	100062	ADVENTHEALTH OCALA	287	11	3.69%	298
MARION	100212	OCALA REGIONAL MEDICAL CENTER	249	39	13.54%	288
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	171	15	8.06%	186
MARION	23960060	KINDRED HOSPITAL OCALA	12	6	33.33%	18
MARION	23960073	THE VINES HOSPITAL	46	52	53.06%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	62	18	22.50%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	128	51	28.49%	179
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	59	30	33.71%	89
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	71	9	11.25%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	33	47	58.75%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	672	95	12.39%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	376	100	21.01%	476
MIAMI-DADE	100020	DOCTORS HOSPITAL	106	29	21.48%	135
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,214	355	22.63%	1,569
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	154	116	42.96%	270
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	422	132	23.83%	554
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	89	83	48.26%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	157	99	38.67%	256
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	310	137	30.65%	447
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	15	40	72.73%	55
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	227	38	14.34%	265
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	149	6	3.87%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	333	51	13.28%	384
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	46	9	16.36%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	374	71	15.96%	445
