County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,727	12,916	21.30%	60,643
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	856	190	18.16%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	368	56	13.21%	424
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	41	9	18.00%	50
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	62	19	23.46%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	41	7	14.58%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	1	11	91.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	107	506	82.54%	613
BAY	100026	ASCENSION SACRED HEART BAY	136	38	21.84%	174
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	205	34	14.23%	239
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	61	25	29.07%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	41	15	26.79%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	2	28	93.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	412	94	18.58%	506
BREVARD	100028	PARRISH MEDICAL CENTER	116	37	24.18%	153
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	141	33	18.97%	174
BREVARD	100177	CAPE CANAVERAL HOSPITAL	77	63	45.00%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	60	1	1.64%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	99	26	20.80%	125
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	52	53	50.48%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	38	22	36.67%	60
BREVARD	23960092	VIERA HOSPITAL	74	10	11.90%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	26	18	40.91%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	627	150	19.31%	777
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	412	54	11.59%	466
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	79	40	33.61%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	227	3	1.30%	230
BROWARD	100073	HOLY CROSS HOSPITAL	245	103	29.60%	348
BROWARD	100086	BROWARD HEALTH NORTH	249	13	4.96%	262
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	43	11	20.37%	54
BROWARD	100167	PLANTATION GENERAL HOSPITAL	146	118	44.70%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	213	72	25.26%	285
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	99	53	34.87%	152
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	140	36	20.45%	176
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	176	141	44.48%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	108	26	19.40%	134
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	226	24	9.60%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	160	12	6.98%	172
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	81	29	26.36%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	298	0	0.00%	298
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	28	12	30.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	184	21	10.24%	205
BROWARD	111527	MEMORIAL HOSPITAL WEST	428	37	7.96%	465
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	180	20	10.00%	200
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	8	2	20.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	157	74	32.03%	231
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	170	54	24.11%	224
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	157	96	37.94%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	156	48	23.53%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	90	36	28.57%	126
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	35	22	38.60%	57
CLAY	100226	ORANGE PARK MEDICAL CENTER	340	42	10.99%	382
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	86	20	18.87%	106
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	265	35	11.67%	300
COLLIER	110043	WILLOUGH AT NAPLES, THE	44	40	47.62%	84
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	247	25	9.19%	272
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	103	2	1.90%	105
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	88	12	12.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	28	20	41.67%	48
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	12	18	60.00%	30
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	102	0	0.00%	102
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	34	21	38.18%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	480	123	20.40%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	361	157	30.31%	518
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	481	57	10.59%	538
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	155	47	23.27%	202
DUVAL	100151	MAYO CLINIC	276	28	9.21%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	346	153	30.66%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	135	4	2.88%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	20	2	9.09%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	55	29	34.52%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	302	74	19.68%	376
DUVAL	23960061	WEKIVA SPRINGS	70	53	43.09%	123
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	120	125	51.02%	245
DUVAL	23960123	UF HEALTH NORTH	83	9	9.78%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	152	57	27.27%	209
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	398	94	19.11%	492
ESCAMBIA	100093	BAPTIST HOSPITAL	270	94	25.82%	364
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	308	105	25.42%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	69	6	8.00%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	90	9	9.09%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	15	100.00%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	7	14	66.67%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	23	2	8.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	16	13	44.83%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	73	54	42.52%	127
HERNANDO	100264	OAK HILL HOSPITAL	276	74	21.14%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	64	0	0.00%	64
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	56	68	54.84%	124
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	63	17	21.25%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	49	15	23.44%	64
HIGHLANDS	100109	ADVENTHEALTH SEBRING	160	11	6.43%	171
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	15	13	46.43%	28
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	97	1	1.02%	98
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	637	62	8.87%	699
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	58	15	20.55%	73
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	838	200	19.27%	1,038
