County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,418	15,907	25.52%	62,325
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	887	159	15.20%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	470	32	6.37%	502
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	50	10	16.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	53	28	34.57%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	504	109	17.78%	613
BAY	100026	ASCENSION SACRED HEART BAY	122	19	13.48%	141
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	205	34	14.23%	239
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	62	24	27.91%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	45	11	19.64%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	22	8	26.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	393	103	20.77%	496
BREVARD	100028	PARRISH MEDICAL CENTER	94	84	47.19%	178
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	145	50	25.64%	195
BREVARD	100177	CAPE CANAVERAL HOSPITAL	66	74	52.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	58	2	3.33%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	81	34	29.57%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	33	72	68.57%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	38	22	36.67%	60
BREVARD	23960092	VIERA HOSPITAL	49	35	41.67%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	30	14	31.82%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	543	232	29.94%	775
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	386	24	5.85%	410
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	216	14	6.09%	230
BROWARD	100073	HOLY CROSS HOSPITAL	227	121	34.77%	348
BROWARD	100086	BROWARD HEALTH NORTH	233	8	3.32%	241
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	45	18	28.57%	63
BROWARD	100167	PLANTATION GENERAL HOSPITAL	145	95	39.58%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	195	96	32.99%	291
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	106	6	5.36%	112
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	173	21	10.82%	194
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	161	156	49.21%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	106	13	10.92%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	219	31	12.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	132	17	11.41%	149
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	10	16	61.54%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	77	33	30.00%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	308	0	0.00%	308
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	41	9	18.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	176	3	1.68%	179
BROWARD	111527	MEMORIAL HOSPITAL WEST	372	34	8.37%	406
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	134	44	24.72%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	20	0	0.00%	20
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	119	21	15.00%	140
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	162	76	31.93%	238
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	170	83	32.81%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	152	52	25.49%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	94	10	9.62%	104
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	57	16	21.92%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	326	30	8.43%	356
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	53	38	41.76%	91
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	253	11	4.17%	264
COLLIER	110043	WILLOUGH AT NAPLES, THE	64	23	26.44%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	214	45	17.37%	259
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	108	1	0.92%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	75	24	24.24%	99
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	27	23	46.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	96	0	0.00%	96
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	31	24	43.64%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	484	119	19.73%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	305	217	41.57%	522
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	419	65	13.43%	484
