County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,211	14,705	23.75%	61,916
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	882	164	15.68%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	440	58	11.65%	498
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	50	10	16.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	67	14	17.28%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	45	3	6.25%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	7	58.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	462	151	24.63%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	15	11.19%	134
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	211	33	13.52%	244
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	63	23	26.74%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	42	4	8.70%	46
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	19	11	36.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	458	66	12.60%	524
BREVARD	100028	PARRISH MEDICAL CENTER	101	76	42.94%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	158	22	12.22%	180
BREVARD	100177	CAPE CANAVERAL HOSPITAL	88	52	37.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	43	7	14.00%	50
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	103	12	10.43%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	50	55	52.38%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	47	13	21.67%	60
BREVARD	23960092	VIERA HOSPITAL	69	15	17.86%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	20	24	54.55%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	677	103	13.21%	780
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	393	53	11.88%	446
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	206	24	10.43%	230
BROWARD	100073	HOLY CROSS HOSPITAL	1,423	125	8.07%	1,548
BROWARD	100086	BROWARD HEALTH NORTH	225	5	2.17%	230
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	40	24	37.50%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	129	135	51.14%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	203	87	30.00%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	102	18	15.00%	120
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	155	27	14.84%	182
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	163	154	48.58%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	78	41	34.45%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	220	30	12.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	127	33	20.63%	160
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	5	21	80.77%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	93	17	15.45%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	285	0	0.00%	285
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	32	8	20.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	169	21	11.05%	190
BROWARD	111527	MEMORIAL HOSPITAL WEST	375	33	8.09%	408
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	114	64	35.96%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	2	8	80.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	91	34	27.20%	125
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	152	99	39.44%	251
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	164	89	35.18%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	147	57	27.94%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	85	9	9.57%	94
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	45	28	38.36%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	313	40	11.33%	353
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	115	12	9.45%	127
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	219	48	17.98%	267
COLLIER	110043	WILLOUGH AT NAPLES, THE	60	21	25.93%	81
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	200	44	18.03%	244
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	58	42	42.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	30	20	40.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	92	0	0.00%	92
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	20	35	63.64%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	470	133	22.06%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	295	92	23.77%	387
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	410	46	10.09%	456
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	110	40	26.67%	150
DUVAL	100151	MAYO CLINIC	274	30	9.87%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	314	185	37.07%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	128	11	7.91%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	20	2	9.09%	22
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	53	31	36.90%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	210	91	30.23%	301
DUVAL	23960061	WEKIVA SPRINGS	83	53	38.97%	136
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	137	47	25.54%	184
DUVAL	23960123	UF HEALTH NORTH	103	1	0.96%	104
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	158	40	20.20%	198
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	423	135	24.19%	558
ESCAMBIA	100093	BAPTIST HOSPITAL	322	104	24.41%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	300	130	30.23%	430
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	63	12	16.00%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	95	4	4.04%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	15	100.00%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	745	204	21.50%	949
GULF	23960084	ASCENSION SACRED HEART GULF	4	17	80.95%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	21	4	16.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	15	14	48.28%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	63	47	42.73%	110
HERNANDO	100264	OAK HILL HOSPITAL	263	87	24.86%	350
