County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	44,173	16,133	26.75%	60,306
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	835	201	19.40%	1,036
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	409	70	14.61%	479
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	61	20	24.69%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	45	3	6.25%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	126	487	79.45%	613
BAY	100026	ASCENSION SACRED HEART BAY	122	15	10.95%	137
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	193	40	17.17%	233
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	63	23	26.74%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	33	23	41.07%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	15	15	50.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	408	97	19.21%	505
BREVARD	100028	PARRISH MEDICAL CENTER	94	85	47.49%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	154	38	19.79%	192
BREVARD	100177	CAPE CANAVERAL HOSPITAL	70	70	50.00%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	52	3	5.45%	55
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	73	42	36.52%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	33	72	68.57%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	53	7	11.67%	60
BREVARD	23960092	VIERA HOSPITAL	53	31	36.90%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	20	24	54.55%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	660	122	15.60%	782
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	361	40	9.98%	401
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	186	44	19.13%	230
BROWARD	100073	HOLY CROSS HOSPITAL	194	154	44.25%	348
BROWARD	100086	BROWARD HEALTH NORTH	226	1	0.44%	227
