County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	43,660	17,315	28.40%	60,975
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	856	190	18.16%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	432	45	9.43%	477
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	1	11	91.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	517	96	15.66%	613
BAY	100026	ASCENSION SACRED HEART BAY	104	42	28.77%	146
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	181	50	21.65%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	59	27	31.40%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	51	5	8.93%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	370	126	25.40%	496
BREVARD	100028	PARRISH MEDICAL CENTER	110	64	36.78%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	151	50	24.88%	201
BREVARD	100177	CAPE CANAVERAL HOSPITAL	68	72	51.43%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	54	6	10.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	85	30	26.09%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	30	74	71.15%	104
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	44	16	26.67%	60
BREVARD	23960092	VIERA HOSPITAL	51	33	39.29%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	24	20	45.45%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	536	271	33.58%	807
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	337	58	14.68%	395
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	79	40	33.61%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	382	78	16.96%	460
BROWARD	100073	HOLY CROSS HOSPITAL	231	117	33.62%	348
BROWARD	100086	BROWARD HEALTH NORTH	212	2	0.93%	214
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	43	21	32.81%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	130	110	45.83%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	192	98	33.79%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	104	21	16.80%	125
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	154	41	21.03%	195
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	141	176	55.52%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	83	36	30.25%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	195	55	22.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	132	11	7.69%	143
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	8	18	69.23%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	78	32	29.09%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	306	0	0.00%	306
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	29	21	42.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	151	7	4.43%	158
BROWARD	111527	MEMORIAL HOSPITAL WEST	335	54	13.88%	389
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	121	57	32.02%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	4	6	60.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	94	34	26.56%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	151	89	37.08%	240
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	152	101	39.92%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	132	72	35.29%	204
