County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	45,234	15,694	25.76%	60,928
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	866	180	17.21%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	410	62	13.14%	472
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	41	19	31.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	44	37	45.68%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	46	2	4.17%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	488	125	20.39%	613
BAY	100026	ASCENSION SACRED HEART BAY	109	31	22.14%	140
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	192	35	15.42%	227
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	62	24	27.91%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	42	14	25.00%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	20	10	33.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	403	93	18.75%	496
BREVARD	100028	PARRISH MEDICAL CENTER	112	62	35.63%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	147	49	25.00%	196
BREVARD	100177	CAPE CANAVERAL HOSPITAL	79	61	43.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	59	1	1.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	71	54	43.20%	125
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	42	63	60.00%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	40	20	33.33%	60
BREVARD	23960092	VIERA HOSPITAL	61	23	27.38%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	33	11	25.00%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	583	196	25.16%	779
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	376	30	7.39%	406
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	78	41	34.45%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	219	11	4.78%	230
BROWARD	100073	HOLY CROSS HOSPITAL	223	125	35.92%	348
BROWARD	100086	BROWARD HEALTH NORTH	189	7	3.57%	196
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	49	14	22.22%	63
BROWARD	100167	PLANTATION GENERAL HOSPITAL	131	109	45.42%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	191	99	34.14%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	101	9	8.18%	110
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	159	36	18.46%	195
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	162	155	48.90%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	107	12	10.08%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	209	41	16.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	113	19	14.39%	132
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	14	12	46.15%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	81	29	26.36%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	313	0	0.00%	313
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	23	17	42.50%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	153	11	6.71%	164
BROWARD	111527	MEMORIAL HOSPITAL WEST	364	34	8.54%	398
