County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,840	13,801	22.39%	61,641
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	882	164	15.68%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	466	54	10.38%	520
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	47	13	21.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	38	43	53.09%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	2	10	83.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	501	112	18.27%	613
BAY	100026	ASCENSION SACRED HEART BAY	116	26	18.31%	142
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	205	26	11.26%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	47	39	45.35%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	36	20	35.71%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	377	119	23.99%	496
BREVARD	100028	PARRISH MEDICAL CENTER	105	72	40.68%	177
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	137	50	26.74%	187
BREVARD	100177	CAPE CANAVERAL HOSPITAL	76	64	45.71%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	57	3	5.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	91	24	20.87%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	35	70	66.67%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	39	21	35.00%	60
BREVARD	23960092	VIERA HOSPITAL	79	35	30.70%	114
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	26	18	40.91%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	609	190	23.78%	799
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	398	23	5.46%	421
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	80	39	32.77%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	217	13	5.65%	230
BROWARD	100073	HOLY CROSS HOSPITAL	235	113	32.47%	348
BROWARD	100086	BROWARD HEALTH NORTH	240	8	3.23%	248
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	36	38	51.35%	74
BROWARD	100167	PLANTATION GENERAL HOSPITAL	137	103	42.92%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	228	62	21.38%	290
