County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,197	14,005	22.52%	62,202
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	884	162	15.49%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	470	37	7.30%	507
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	43	17	28.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	63	18	22.22%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	38	10	20.83%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	6	6	50.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	500	113	18.43%	613
BAY	100026	ASCENSION SACRED HEART BAY	119	22	15.60%	141
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	218	30	12.10%	248
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	57	29	33.72%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	48	8	14.29%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	24	6	20.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	407	89	17.94%	496
BREVARD	100028	PARRISH MEDICAL CENTER	107	68	38.86%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	139	50	26.46%	189
BREVARD	100177	CAPE CANAVERAL HOSPITAL	78	62	44.29%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	54	6	10.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	84	31	26.96%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	45	60	57.14%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	38	22	36.67%	60
BREVARD	23960092	VIERA HOSPITAL	70	14	16.67%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	22	22	50.00%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	557	232	29.40%	789
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	425	31	6.80%	456
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	77	42	35.29%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	420	40	8.70%	460
BROWARD	100073	HOLY CROSS HOSPITAL	235	113	32.47%	348
BROWARD	100086	BROWARD HEALTH NORTH	221	14	5.96%	235
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	47	16	25.40%	63
BROWARD	100167	PLANTATION GENERAL HOSPITAL	146	94	39.17%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	223	67	23.10%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	110	9	7.56%	119
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	164	25	13.23%	189
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	154	163	51.42%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	107	12	10.08%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	219	31	12.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	142	19	11.80%	161
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	66	44	40.00%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	307	0	0.00%	307
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	28	22	44.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	158	23	12.71%	181
BROWARD	111527	MEMORIAL HOSPITAL WEST	385	35	8.33%	420
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	132	46	25.84%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	16	4	20.00%	20
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	111	12	9.76%	123
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	158	102	39.23%	260
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	173	80	31.62%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	171	33	16.18%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	110	4	3.51%	114
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	56	17	23.29%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	324	38	10.50%	362
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	97	37	27.61%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	267	13	4.64%	280
COLLIER	110043	WILLOUGH AT NAPLES, THE	69	18	20.69%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	199	42	17.43%	241
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	77	23	23.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	29	21	42.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	97	0	0.00%	97
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	44	14	24.14%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	515	88	14.59%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	320	199	38.34%	519
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	432	52	10.74%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	110	40	26.67%	150
DUVAL	100151	MAYO CLINIC	285	19	6.25%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	342	157	31.46%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	130	9	6.47%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	32	2	5.88%	34
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	48	36	42.86%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	262	60	18.63%	322
DUVAL	23960061	WEKIVA SPRINGS	56	59	51.30%	115
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	148	69	31.80%	217
DUVAL	23960123	UF HEALTH NORTH	90	4	4.26%	94
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	165	26	13.61%	191
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	433	109	20.11%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	325	101	23.71%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	307	106	25.67%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	68	7	9.33%	75
