County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	47,594	12,848	21.26%	60,442
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	836	210	20.08%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	357	67	15.80%	424
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	42	8	16.00%	50
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	60	21	25.93%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	40	8	16.67%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	5	11	68.75%	16
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	508	105	17.13%	613
BAY	100026	ASCENSION SACRED HEART BAY	133	33	19.88%	166
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	188	43	18.61%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	53	33	38.37%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	43	13	23.21%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	0	0		0
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	412	100	19.53%	512
BREVARD	100028	PARRISH MEDICAL CENTER	109	44	28.76%	153
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	155	29	15.76%	184
BREVARD	100177	CAPE CANAVERAL HOSPITAL	79	61	43.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	60	0	0.00%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	97	18	15.65%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	50	55	52.38%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	38	22	36.67%	60
BREVARD	23960092	VIERA HOSPITAL	75	20	21.05%	95
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	27	17	38.64%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	656	113	14.69%	769
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	446	36	7.47%	482
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	72	47	39.50%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	207	23	10.00%	230
BROWARD	100073	HOLY CROSS HOSPITAL	236	112	32.18%	348
BROWARD	100086	BROWARD HEALTH NORTH	243	19	7.25%	262
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	43	11	20.37%	54
BROWARD	100167	PLANTATION GENERAL HOSPITAL	145	119	45.08%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	212	73	25.61%	285
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	102	5	4.67%	107
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	166	33	16.58%	199
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	183	134	42.27%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	92	42	31.34%	134
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	231	19	7.60%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	155	16	9.36%	171
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	11	15	57.69%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	77	33	30.00%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	296	0	0.00%	296
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	22	18	45.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	189	24	11.27%	213
BROWARD	111527	MEMORIAL HOSPITAL WEST	432	37	7.89%	469
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	177	14	7.33%	191
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	5	5	50.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	156	78	33.33%	234
