County	FileNumber	ProviderName	Adult ICU Census	Available Adult ICU	Available Adult ICU 	Total AdultICU Capacity	Pediatric ICU Census	Available Pediatric ICU	Available Pediatric ICU 	Total PediatricICU Capacity
Grand Total	Total	Total	4,601	1,356	22.76%	5,957	373	248	39.94%	621
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	229	31	11.92%	260	40	7	14.89%	47
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	47	1	2.08%	48	0	0		0
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	0	0		0	0	0		0
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	0	0		0	0	0		0
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	0	0		0	0	0		0
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	0	0		0	0	0		0
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	0	0		0	0	0		0
BAY	100026	ASCENSION SACRED HEART BAY	28	0	0.00%	28	0	0		0
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	19	1	5.00%	20	2	2	50.00%	4
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	0	0		0	0	0		0
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	0	0		0	0	0		0
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	0	0		0	0	0		0
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	0	0		0	0	0		0
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	45	23	33.82%	68	0	0		0
BREVARD	100028	PARRISH MEDICAL CENTER	8	4	33.33%	12	0	0		0
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	23	8	25.81%	31	0	0		0
BREVARD	100177	CAPE CANAVERAL HOSPITAL	8	4	33.33%	12	0	0		0
BREVARD	104024	CIRCLES OF CARE, INC	0	0		0	0	0		0
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	0	0		0	0	0		0
BREVARD	110036	DEVEREUX FLORIDA	0	0		0	0	0		0
BREVARD	120007	PALM BAY HOSPITAL	12	0	0.00%	12	0	0		0
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	0	12	100.00%	12	0	0		0
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	4	4	50.00%	8	0	0		0
BREVARD	23960092	VIERA HOSPITAL	14	6	30.00%	20	0	0		0
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	0	0		0	0	0		0
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	45	27	37.50%	72	17	12	41.38%	29
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	36	2	5.26%	38	5	2	28.57%	7
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	6	2	25.00%	8	0	0		0
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	34	14	29.17%	48	0	0		0
BROWARD	100073	HOLY CROSS HOSPITAL	37	5	11.90%	42	2	10	83.33%	12
BROWARD	100086	BROWARD HEALTH NORTH	24	0	0.00%	24	0	0		0
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	6	2	25.00%	8	0	0		0
BROWARD	100167	PLANTATION GENERAL HOSPITAL	10	10	50.00%	20	1	7	87.50%	8
BROWARD	100189	NORTHWEST MEDICAL CENTER	11	19	63.33%	30	0	0		0
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	4	2	33.33%	6	0	0		0
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	32	4	11.11%	36	0	0		0
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	14	1	6.67%	15	0	0		0
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	0	0		0	0	0		0
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	31	1	3.13%	32	0	0		0
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	10	4	28.57%	14	0	0		0
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	0	0		0	0	0		0
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	0	0		0	0	0		0
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	0	0		0	0	0		0
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	0	0		0	0	0		0
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	0	0		0	0	0		0
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	17	2	10.53%	19	0	2	100.00%	2
BROWARD	111527	MEMORIAL HOSPITAL WEST	40	0	0.00%	40	0	0		0
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	14	4	22.22%	18	0	0		0
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	0	0		0	0	0		0
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	8	3	27.27%	11	0	0		0
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	16	3	15.79%	19	0	0		0
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	15	4	21.05%	19	0	0		0
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	18	6	25.00%	24	0	0		0
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	14	2	12.50%	16	0	0		0
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	4	2	33.33%	6	0	0		0
CLAY	100226	ORANGE PARK MEDICAL CENTER	25	3	10.71%	28	2	2	50.00%	4
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	8	8	50.00%	16	0	0		0
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	20	11	35.48%	31	0	0		0
COLLIER	110043	WILLOUGH AT NAPLES, THE	0	0		0	0	0		0
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	11	5	31.25%	16	0	0		0
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	15	1	6.25%	16	0	0		0
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	7	5	41.67%	12	0	0		0
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	10	0	0.00%	10	0	0		0
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	10	0	0.00%	10	0	0		0
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	5	3	37.50%	8	0	0		0
DUVAL	100001	UF HEALTH JACKSONVILLE	87	13	13.00%	100	4	4	50.00%	8
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	32	36	52.94%	68	0	0		0
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	56	16	22.22%	72	0	0		0
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	14	10	41.67%	24	0	0		0
DUVAL	100151	MAYO CLINIC	41	13	24.07%	54	0	0		0
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	27	15	35.71%	42	0	0		0
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	0	0		0	0	0		0
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	0	0		0	0	0		0
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	0	0		0	0	0		0
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	17	18	51.43%	35	0	0		0
DUVAL	23960061	WEKIVA SPRINGS	0	0		0	0	0		0
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	8	10	55.56%	18	0	0		0
DUVAL	23960123	UF HEALTH NORTH	23	1	4.17%	24	0	0		0
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	0	0		0	18	14	43.75%	32
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	49	2	3.92%	51	6	4	40.00%	10
ESCAMBIA	100093	BAPTIST HOSPITAL	44	4	8.33%	48	0	0		0
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	32	4	11.11%	36	3	3	50.00%	6
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	5	1	16.67%	6	0	0		0
FLAGLER	100118	ADVENTHEALTH PALM COAST	16	2	11.11%	18	0	0		0
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	0		0	0	0		0
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	0		0	0	0		0
GADSDEN	104000	FLORIDA STATE HOSPITAL	0	0		0	0	0		0
GULF	23960084	ASCENSION SACRED HEART GULF	0	0		0	0	0		0
HARDEE	100282	ADVENTHEALTH WAUCHULA	0	0		0	0	0		0
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	0	4	100.00%	4	0	0		0
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	8	10	55.56%	18	0	0		0
HERNANDO	100264	OAK HILL HOSPITAL	25	11	30.56%	36	0	0		0
HERNANDO	110054	SPRINGBROOK HOSPITAL	0	0		0	0	0		0
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	1	7	87.50%	8	0	0		0
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	0	0		0	0	0		0
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	7	9	56.25%	16	0	0		0
HIGHLANDS	100109	ADVENTHEALTH SEBRING	10	2	16.67%	12	0	0		0
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	3	1	25.00%	4	0	0		0
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	8	0	0.00%	8	0	0		0
