County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	48,586	13,343	21.55%	61,929
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	909	156	14.65%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	457	77	14.42%	534
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	54	6	10.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	63	18	22.22%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	40	8	16.67%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	477	134	21.93%	611
BAY	100026	ASCENSION SACRED HEART BAY	122	25	17.01%	147
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	175	54	23.58%	229
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	71	15	17.44%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	52	0	0.00%	52
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	25	5	16.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	406	106	20.70%	512
BREVARD	100028	PARRISH MEDICAL CENTER	108	66	37.93%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	126	57	31.15%	183
BREVARD	100177	CAPE CANAVERAL HOSPITAL	87	53	37.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	67	0	0.00%	67
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	105	14	11.76%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	48	57	54.29%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	40	7	14.89%	47
BREVARD	23960092	VIERA HOSPITAL	70	14	16.67%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	28	16	36.36%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	625	160	20.38%	785
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	388	44	10.19%	432
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	214	16	6.96%	230
BROWARD	100073	HOLY CROSS HOSPITAL	236	112	32.18%	348
BROWARD	100086	BROWARD HEALTH NORTH	233	1	0.43%	234
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	48	16	25.00%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	142	98	40.83%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	216	74	25.52%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	136	6	4.23%	142
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	177	10	5.35%	187
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	167	150	47.32%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	111	20	15.27%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	227	23	9.20%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	158	3	1.86%	161
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	8	18	69.23%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	84	26	23.64%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	310	0	0.00%	310
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	28	22	44.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	201	3	1.47%	204
BROWARD	111527	MEMORIAL HOSPITAL WEST	421	40	8.68%	461
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	137	41	23.03%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	10	0	0.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	102	27	20.93%	129
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	171	55	24.34%	226
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	175	78	30.83%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	134	70	34.31%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	90	12	11.76%	102
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	63	10	13.70%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	289	55	15.99%	344
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	101	25	19.84%	126
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	296	18	5.73%	314
COLLIER	110043	WILLOUGH AT NAPLES, THE	55	32	36.78%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	234	35	13.01%	269
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	99	1	1.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	23	27	54.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	94	0	0.00%	94
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	16	43	72.88%	59
DUVAL	100001	UF HEALTH JACKSONVILLE	442	161	26.70%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	321	187	36.81%	508
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	433	51	10.54%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	119	31	20.67%	150
DUVAL	100151	MAYO CLINIC	298	7	2.30%	305
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	325	174	34.87%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	138	6	4.17%	144
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	21	2	8.70%	23
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	49	35	41.67%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	273	49	15.22%	322
DUVAL	23960061	WEKIVA SPRINGS	64	59	47.97%	123
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	122	95	43.78%	217
DUVAL	23960123	UF HEALTH NORTH	89	6	6.32%	95
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	167	16	8.74%	183
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	392	160	28.99%	552
ESCAMBIA	100093	BAPTIST HOSPITAL	318	115	26.56%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	277	133	32.44%	410
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	67	8	10.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	97	2	2.02%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	0	15	100.00%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	690	259	27.29%	949
GULF	23960084	ASCENSION SACRED HEART GULF	3	18	85.71%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	25	0	0.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	7	22	75.86%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	59	65	52.42%	124
HERNANDO	100264	OAK HILL HOSPITAL	285	65	18.57%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	55	0	0.00%	55
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	59	69	53.91%	128
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	53	12	18.46%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	178	6	3.26%	184
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	19	0	0.00%	19
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	113	5	4.24%	118
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	569	160	21.95%	729
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	45	30	40.00%	75
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	906	159	14.93%	1,065
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	121	6	4.72%	127
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	74	16	17.78%	90
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	382	121	24.06%	503
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	87	18	17.14%	105
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	342	150	30.49%	492
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	39	5	11.36%	44
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	85	53	38.41%	138
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	37	14.51%	255
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	125	13	9.42%	138
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	149	31	17.22%	180
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	58	2	3.33%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	14	6	30.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	222	89	28.62%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	75	6	7.41%	81
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	54	11	16.92%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	31	60	65.93%	91
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	202	23	10.22%	225
LAKE	100057	ADVENTHEALTH WATERMAN	202	98	32.67%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	256	74	22.42%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	5	16	76.19%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	23	23	50.00%	46
LEE	100012	LEE MEMORIAL HOSPITAL	297	20	6.31%	317
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	28	16	36.36%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	513	59	10.31%	572
LEE	100244	CAPE CORAL HOSPITAL	281	11	3.77%	292
LEE	120005	HEALTHPARK MEDICAL CENTER	382	58	13.18%	440
LEE	23960103	PARK ROYAL HOSPITAL	103	11	9.65%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	47	13	21.67%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	421	37	8.08%	458
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	227	35	13.36%	262
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	50	5	9.09%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	20	14	41.18%	34
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	32	16	33.33%	48
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	9	6	40.00%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	295	18	5.75%	313
MANATEE	100213	BLAKE MEDICAL CENTER	263	6	2.23%	269
MANATEE	110028	CENTERSTONE OF FLORIDA	23	14	37.84%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	25	35	58.33%	60
