County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	49,621	11,985	19.45%	61,606
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	915	131	12.52%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	496	36	6.77%	532
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	11	16	59.26%	27
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	50	31	38.27%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	43	5	10.42%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	10	2	16.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	503	110	17.94%	613
BAY	100026	ASCENSION SACRED HEART BAY	129	20	13.42%	149
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	221	29	11.60%	250
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	57	31	35.23%	88
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	40	16	28.57%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	430	75	14.85%	505
BREVARD	100028	PARRISH MEDICAL CENTER	101	75	42.61%	176
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	141	50	26.18%	191
BREVARD	100177	CAPE CANAVERAL HOSPITAL	91	49	35.00%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	59	1	1.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	91	24	20.87%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	38	67	63.81%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	37	23	38.33%	60
BREVARD	23960092	VIERA HOSPITAL	74	10	11.90%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	26	18	40.91%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	646	149	18.74%	795
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	386	25	6.08%	411
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	85	34	28.57%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	228	2	0.87%	230
BROWARD	100073	HOLY CROSS HOSPITAL	252	96	27.59%	348
BROWARD	100086	BROWARD HEALTH NORTH	241	18	6.95%	259
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	37	27	42.19%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	148	92	38.33%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	248	42	14.48%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	133	2	1.48%	135
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	190	9	4.52%	199
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	189	128	40.38%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	78	41	34.45%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	229	21	8.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	152	12	7.32%	164
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	7	19	73.08%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	91	19	17.27%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	300	0	0.00%	300
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	24	26	52.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	2	2.13%	94
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	191	8	4.02%	199
BROWARD	111527	MEMORIAL HOSPITAL WEST	388	38	8.92%	426
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	159	32	16.75%	191
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	9	1	10.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	109	20	15.50%	129
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	184	62	25.20%	246
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	186	67	26.48%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	146	58	28.43%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	96	6	5.88%	102
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	53	20	27.40%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	333	46	12.14%	379
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	110	11	9.09%	121
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	262	17	6.09%	279
COLLIER	110043	WILLOUGH AT NAPLES, THE	60	27	31.03%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	247	31	11.15%	278
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	87	13	13.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	22	28	56.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	101	0	0.00%	101
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	36	22	37.93%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	507	95	15.78%	602
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	318	69	17.83%	387
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	424	60	12.40%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	118	32	21.33%	150
DUVAL	100151	MAYO CLINIC	292	12	3.95%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	346	153	30.66%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	132	8	5.71%	140
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	25	2	7.41%	27
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	49	35	41.67%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	279	43	13.35%	322
DUVAL	23960061	WEKIVA SPRINGS	67	59	46.83%	126
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	154	34	18.09%	188
DUVAL	23960123	UF HEALTH NORTH	85	7	7.61%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	152	44	22.45%	196
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	395	147	27.12%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	338	88	20.66%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	313	100	24.21%	413
