County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	45,813	15,100	24.79%	60,913
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	897	149	14.24%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	430	48	10.04%	478
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	56	4	6.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	59	22	27.16%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	2	10	83.33%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	449	164	26.75%	613
BAY	100026	ASCENSION SACRED HEART BAY	115	21	15.44%	136
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	193	38	16.45%	231
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	73	13	15.12%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	40	2	4.76%	42
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	25	5	16.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	428	87	16.89%	515
BREVARD	100028	PARRISH MEDICAL CENTER	118	56	32.18%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	119	69	36.70%	188
BREVARD	100177	CAPE CANAVERAL HOSPITAL	79	61	43.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	48	7	12.73%	55
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	107	8	6.96%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	31	74	70.48%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	37	23	38.33%	60
BREVARD	23960092	VIERA HOSPITAL	64	15	18.99%	79
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	31	13	29.55%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	670	152	18.49%	822
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	375	24	6.02%	399
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	184	46	20.00%	230
BROWARD	100073	HOLY CROSS HOSPITAL	227	115	33.63%	342
BROWARD	100086	BROWARD HEALTH NORTH	240	8	3.23%	248
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	38	26	40.63%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	112	152	57.58%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	209	82	28.18%	291
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	181	17	8.59%	198
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	168	23	12.04%	191
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	168	149	47.00%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	90	29	24.37%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	205	45	18.00%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	114	19	14.29%	133
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	9	13	59.09%	22
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	86	24	21.82%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	286	0	0.00%	286
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	33	17	34.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	141	17	10.76%	158
BROWARD	111527	MEMORIAL HOSPITAL WEST	327	47	12.57%	374
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	121	57	32.02%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	7	3	30.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	100	27	21.26%	127
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	175	71	28.86%	246
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	166	87	34.39%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	141	63	30.88%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	90	11	10.89%	101
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	46	27	36.99%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	325	32	8.96%	357
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	104	22	17.46%	126
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	216	47	17.87%	263
COLLIER	110043	WILLOUGH AT NAPLES, THE	60	21	25.93%	81
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	177	56	24.03%	233
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	94	15	13.76%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	47	53	53.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	31	19	38.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	97	0	0.00%	97
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	12	43	78.18%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	480	123	20.40%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	289	223	43.55%	512
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	402	54	11.84%	456
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	87	63	42.00%	150
DUVAL	100151	MAYO CLINIC	293	16	5.18%	309
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	311	188	37.68%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	134	5	3.60%	139
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	16	4	20.00%	20
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	64	20	23.81%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	232	69	22.92%	301
DUVAL	23960061	WEKIVA SPRINGS	70	63	47.37%	133
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	99	41	29.29%	140
DUVAL	23960123	UF HEALTH NORTH	84	8	8.70%	92
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	181	22	10.84%	203
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	368	190	34.05%	558
ESCAMBIA	100093	BAPTIST HOSPITAL	324	102	23.94%	426
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	311	125	28.67%	436
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	65	10	13.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	82	17	17.17%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	2	13	86.67%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	709	240	25.29%	949
GULF	23960084	ASCENSION SACRED HEART GULF	4	17	80.95%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	23	2	8.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	9	20	68.97%	29
