County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,403	14,701	24.06%	61,104
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	908	138	13.19%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	425	41	8.80%	466
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	55	5	8.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	53	28	34.57%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	47	1	2.08%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	473	140	22.84%	613
BAY	100026	ASCENSION SACRED HEART BAY	127	19	13.01%	146
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	209	23	9.91%	232
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	59	27	31.40%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	38	10	20.83%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	19	11	36.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	430	72	14.34%	502
BREVARD	100028	PARRISH MEDICAL CENTER	107	68	38.86%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	132	63	32.31%	195
BREVARD	100177	CAPE CANAVERAL HOSPITAL	93	47	33.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	59	1	1.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	90	25	21.74%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	43	62	59.05%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	42	18	30.00%	60
BREVARD	23960092	VIERA HOSPITAL	65	19	22.62%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	27	17	38.64%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	741	119	13.84%	860
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	382	18	4.50%	400
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	74	45	37.82%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	209	21	9.13%	230
BROWARD	100073	HOLY CROSS HOSPITAL	234	114	32.76%	348
BROWARD	100086	BROWARD HEALTH NORTH	227	8	3.40%	235
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	43	21	32.81%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	145	95	39.58%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	192	98	33.79%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	106	0	0.00%	106
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	167	29	14.80%	196
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	167	150	47.32%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	106	13	10.92%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	198	52	20.80%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	112	14	11.11%	126
