County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	49,847	12,670	20.27%	62,517
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	917	148	13.90%	1,065
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	480	54	10.11%	534
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	47	13	21.67%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	75	10	11.76%	85
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	7	5	41.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	486	127	20.72%	613
BAY	100026	ASCENSION SACRED HEART BAY	124	17	12.06%	141
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	225	31	12.11%	256
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	55	31	36.05%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	48	0	0.00%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	28	2	6.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	439	69	13.58%	508
BREVARD	100028	PARRISH MEDICAL CENTER	117	58	33.14%	175
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	141	57	28.79%	198
BREVARD	100177	CAPE CANAVERAL HOSPITAL	86	54	38.57%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	61	0	0.00%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	105	14	11.76%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	43	62	59.05%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	72	12	14.29%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	22	22	50.00%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	600	196	24.62%	796
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	400	19	4.53%	419
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	81	38	31.93%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	215	15	6.52%	230
BROWARD	100073	HOLY CROSS HOSPITAL	231	117	33.62%	348
BROWARD	100086	BROWARD HEALTH NORTH	264	1	0.38%	265
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	48	16	25.00%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	126	104	45.22%	230
BROWARD	100189	NORTHWEST MEDICAL CENTER	214	76	26.21%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	115	3	2.54%	118
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	178	19	9.64%	197
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	168	149	47.00%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	101	18	15.13%	119
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	209	41	16.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	148	15	9.20%	163
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	9	17	65.38%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	74	36	32.73%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	312	0	0.00%	312
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	41	9	18.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	189	10	5.03%	199
BROWARD	111527	MEMORIAL HOSPITAL WEST	395	42	9.61%	437
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	131	47	26.40%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	5	5	50.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	99	29	22.66%	128
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	157	63	28.64%	220
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	169	84	33.20%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	154	50	24.51%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	82	18	18.00%	100
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	60	13	17.81%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	318	43	11.91%	361
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	106	28	20.90%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	283	25	8.12%	308
COLLIER	110043	WILLOUGH AT NAPLES, THE	46	41	47.13%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	238	25	9.51%	263
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	108	1	0.92%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	100	0	0.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	31	19	38.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	107	0	0.00%	107
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	34	24	41.38%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	495	108	17.91%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	321	187	36.81%	508
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	431	53	10.95%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	109	41	27.33%	150
DUVAL	100151	MAYO CLINIC	292	18	5.81%	310
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	348	151	30.26%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	135	8	5.59%	143
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	32	2	5.88%	34
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	53	31	36.90%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	277	45	13.98%	322
DUVAL	23960061	WEKIVA SPRINGS	68	59	46.46%	127
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	153	60	28.17%	213
DUVAL	23960123	UF HEALTH NORTH	85	3	3.41%	88
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	141	45	24.19%	186
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	431	121	21.92%	552
ESCAMBIA	100093	BAPTIST HOSPITAL	361	72	16.63%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	314	99	23.97%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	64	11	14.67%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	91	8	8.08%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	623	326	34.35%	949
GULF	23960084	ASCENSION SACRED HEART GULF	8	13	61.90%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	25	0	0.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	12	17	58.62%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	75	36	32.43%	111
HERNANDO	100264	OAK HILL HOSPITAL	342	30	8.06%	372
HERNANDO	110054	SPRINGBROOK HOSPITAL	75	0	0.00%	75
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	60	91	60.26%	151
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	54	26	32.50%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	51	14	21.54%	65
HIGHLANDS	100109	ADVENTHEALTH SEBRING	178	5	2.73%	183
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	26	3	10.34%	29
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	109	5	4.39%	114
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	589	130	18.08%	719
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	54	13	19.40%	67
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	870	189	17.85%	1,059
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	101	12	10.62%	113
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	71	13	15.48%	84
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	530	94	15.06%	624
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	107	7	6.14%	114
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	389	113	22.51%	502
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	29	4	12.12%	33
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	79	43	35.25%	122
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	52	19.26%	270
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	128	5	3.76%	133
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	155	63	28.90%	218
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	60	0	0.00%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	20	0	0.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	217	104	32.40%	321
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	74	11	12.94%	85
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	55	10	15.38%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	60	37	38.14%	97
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	205	21	9.29%	226
LAKE	100057	ADVENTHEALTH WATERMAN	239	72	23.15%	311
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	299	31	9.39%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	4	17	80.95%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	34	12	26.09%	46
LEE	100012	LEE MEMORIAL HOSPITAL	284	33	10.41%	317
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	32	12	27.27%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	511	55	9.72%	566
LEE	100244	CAPE CORAL HOSPITAL	276	12	4.17%	288
LEE	120005	HEALTHPARK MEDICAL CENTER	338	114	25.22%	452
LEE	23960103	PARK ROYAL HOSPITAL	96	18	15.79%	114
LEE	23960107	SELECT SPECIALTY HOSPITAL-FORT MYERS	49	11	18.33%	60
LEON	100135	TALLAHASSEE MEMORIAL HOSPITAL	432	26	5.68%	458
LEON	100254	CAPITAL REGIONAL MEDICAL CENTER	262	25	8.71%	287
LEON	110021	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TALLAHASSEE	46	9	16.36%	55
LEON	110044	EASTSIDE PSYCHIATRIC HOSPITAL	18	12	40.00%	30
LEON	23960059	SELECT SPECIALTY HOSPITAL - TALLAHASSEE	36	14	28.00%	50
MADISON	100004	MADISON COUNTY MEMORIAL HOSPITAL	9	6	40.00%	15
MANATEE	100035	MANATEE MEMORIAL HOSPITAL	271	29	9.67%	300
MANATEE	100213	BLAKE MEDICAL CENTER	268	29	9.76%	297
MANATEE	110028	CENTERSTONE OF FLORIDA	25	12	32.43%	37
MANATEE	110049	SUNCOAST BEHAVIORAL HEALTH CENTER	23	37	61.67%	60
MANATEE	23960046	LAKEWOOD RANCH MEDICAL CENTER	97	17	14.91%	114
MARION	100062	ADVENTHEALTH OCALA	301	14	4.44%	315
MARION	100212	OCALA REGIONAL MEDICAL CENTER	280	8	2.78%	288
MARION	23960039	WEST MARION COMMUNITY HOSPITAL	172	14	7.53%	186
MARION	23960060	KINDRED HOSPITAL OCALA	12	6	33.33%	18
MARION	23960073	THE VINES HOSPITAL	69	29	29.59%	98
MARION	23960109	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA	57	23	28.75%	80
MARTIN	100044	CLEVELAND CLINIC MARTIN NORTH HOSPITAL	133	46	25.70%	179
MARTIN	120009	CLEVELAND CLINIC MARTIN SOUTH HOSPITAL	63	26	29.21%	89
MARTIN	23960112	ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH	74	6	7.50%	80
MARTIN	23960125	CORAL SHORES BEHAVIORAL HEALTH	33	47	58.75%	80
MIAMI-DADE	100008	BAPTIST HOSPITAL OF MIAMI	670	97	12.65%	767
MIAMI-DADE	100009	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-UHEALTH TOWER	365	129	26.11%	494
MIAMI-DADE	100020	DOCTORS HOSPITAL	130	6	4.41%	136
MIAMI-DADE	100022	JACKSON MEMORIAL HOSPITAL	1,325	420	24.07%	1,745
MIAMI-DADE	100029	NORTH SHORE MEDICAL CENTER	177	89	33.46%	266
MIAMI-DADE	100034	MOUNT SINAI MEDICAL CENTER	439	116	20.90%	555
MIAMI-DADE	100050	LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS	97	75	43.60%	172
MIAMI-DADE	100053	HIALEAH HOSPITAL	186	64	25.60%	250
MIAMI-DADE	100061	MERCY HOSPITAL, A CAMPUS OF PLANTATION GENERAL HOSPITAL	309	133	30.09%	442
MIAMI-DADE	100076	VARIETY CHILDREN'S HOSPITAL	0	0		0
MIAMI-DADE	100079	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-SYLVESTER COMPREHENSIVE	12	28	70.00%	40
MIAMI-DADE	100114	JACKSON NORTH MEDICAL CENTER	221	44	16.60%	265
MIAMI-DADE	100125	HOMESTEAD HOSPITAL	136	19	12.26%	155
MIAMI-DADE	100131	AVENTURA HOSPITAL AND MEDICAL CENTER	356	18	4.81%	374
MIAMI-DADE	100152	KINDRED HOSPITAL-SOUTH FLORIDA-CORAL GABLES	55	0	0.00%	55
MIAMI-DADE	100154	SOUTH MIAMI HOSPITAL	374	71	15.96%	445
MIAMI-DADE	100165	WESTCHESTER GENERAL HOSPITAL	103	14	11.97%	117
MIAMI-DADE	100181	LARKIN COMMUNITY HOSPITAL	86	28	24.56%	114
MIAMI-DADE	100183	CORAL GABLES HOSPITAL	99	28	22.05%	127
MIAMI-DADE	100187	PALMETTO GENERAL HOSPITAL	243	248	50.51%	491
MIAMI-DADE	100197	DOUGLAS GARDENS HOSPITAL	3	13	81.25%	16
MIAMI-DADE	100208	JACKSON SOUTH MEDICAL CENTER	206	25	10.82%	231
MIAMI-DADE	100209	KENDALL REGIONAL MEDICAL CENTER	367	75	16.97%	442
MIAMI-DADE	100240	UNIVERSITY OF MIAMI HOSPITAL AND CLINICS-BASCOM PALMER EYE INST	0	0		0
MIAMI-DADE	103004	ST CATHERINE'S REHABILITATION HOSPITAL	12	10	45.45%	22
MIAMI-DADE	103038	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI	38	22	36.67%	60
MIAMI-DADE	110040	SOUTHERN WINDS	72	2	2.70%	74
MIAMI-DADE	110041	WEST GABLES REHABILITATION HOSPITAL	60	0	0.00%	60
MIAMI-DADE	110199	NICKLAUS CHILDREN'S HOSPITAL	183	137	42.81%	320
MIAMI-DADE	120014	SOUTH FLORIDA EVALUATION AND TREATMENT CENTER	183	0	0.00%	183
MIAMI-DADE	23960028	SELECT SPECIALTY HOSPITAL-MIAMI	45	2	4.26%	47
MIAMI-DADE	23960064	WEST KENDALL BAPTIST HOSPITAL	116	39	25.16%	155
MIAMI-DADE	23960094	SELECT SPECIALTY HOSPITAL-MIAMI LAKES	56	0	0.00%	56
MIAMI-DADE	23960097	ST CATHERINE'S WEST REHABILITATION HOSPITAL	20	20	50.00%	40
MONROE	100024	FISHERMEN'S COMMUNITY HOSPITAL	4	5	55.56%	9
MONROE	100150	DEPOO HOSPITAL	9	36	80.00%	45
MONROE	100160	MARINERS HOSPITAL	28	13	31.71%	41
MONROE	100195	LOWER KEYS MEDICAL CENTER	34	40	54.05%	74
NASSAU	100140	BAPTIST MEDICAL CENTER NASSAU	44	24	35.29%	68
OKALOOSA	100054	TWIN CITIES HOSPITAL	38	5	11.63%	43
OKALOOSA	100122	NORTH OKALOOSA MEDICAL CENTER	99	27	21.43%	126
OKALOOSA	100223	FORT WALTON BEACH MEDICAL CENTER	218	19	8.02%	237
OKALOOSA	111520	GULF COAST TREATMENT CENTER	28	0	0.00%	28
OKALOOSA	23960106	REHABILITATION INSTITUTE OF NORTHWEST FLORIDA, THE	16	14	46.67%	30
OKEECHOBEE	100252	RAULERSON HOSPITAL	68	32	32.00%	100
ORANGE	100006	ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER	633	244	27.82%	877
ORANGE	100007	ADVENTHEALTH ORLANDO	956	414	30.22%	1,370
ORANGE	100021	ADVENTHEALTH EAST ORLANDO	249	46	15.59%	295
ORANGE	100030	ORLANDO HEALTH - HEALTH CENTRAL HOSPITAL	197	30	13.22%	227
ORANGE	100129	ASPIRE HEALTH PARTNERS	29	25	46.30%	54
ORANGE	100162	ADVENTHEALTH WINTER PARK	245	177	41.94%	422
ORANGE	110047	UNIVERSITY BEHAVIORAL CENTER	81	54	40.00%	135
ORANGE	110051	LA AMISTAD RESIDENTIAL TREATMENT CENTER	25	0	0.00%	25
ORANGE	120001	ARNOLD PALMER MEDICAL CENTER	319	142	30.80%	461
ORANGE	120002	ORLANDO HEALTH DR P PHILLIPS HOSPITAL	252	8	3.08%	260
ORANGE	120003	ADVENTHEALTH APOPKA	104	16	13.33%	120
ORANGE	23960043	SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)	28	7	20.00%	35
ORANGE	23960068	SELECT SPECIALTY HOSPITAL - ORLANDO (SOUTH CAMPUS)	58	0	0.00%	58
ORANGE	23960083	CENTRAL FLORIDA BEHAVIORAL HOSPITAL	144	0	0.00%	144
ORANGE	23960096	NEMOURS CHILDREN'S HOSPITAL	58	57	49.57%	115
OSCEOLA	100074	ORLANDO HEALTH ST CLOUD HOSPITAL	72	21	22.58%	93
OSCEOLA	100089	ADVENTHEALTH KISSIMMEE	152	33	17.84%	185
OSCEOLA	100110	OSCEOLA REGIONAL MEDICAL CENTER	372	58	13.49%	430
OSCEOLA	23960017	ADVENTHEALTH CELEBRATION	524	138	20.85%	662
OSCEOLA	23960111	POINCIANA MEDICAL CENTER	73	3	3.95%	76
OSCEOLA	23960129	BLACKBERRY CENTER	61	3	4.69%	64
PALM BEACH	100002	BETHESDA HOSPITAL EAST	245	144	37.02%	389
PALM BEACH	100010	ST MARY'S MEDICAL CENTER	312	186	37.35%	498
PALM BEACH	100080	JFK MEDICAL CENTER	440	90	16.98%	530
PALM BEACH	100130	LAKESIDE MEDICAL CENTER	33	37	52.86%	70
PALM BEACH	100168	BOCA RATON REGIONAL HOSPITAL	280	92	24.73%	372
PALM BEACH	100176	PALM BEACH GARDENS MEDICAL CENTER	178	21	10.55%	199
PALM BEACH	100234	JFK MEDICAL CENTER NORTH CAMPUS	143	89	38.36%	232
PALM BEACH	100253	JUPITER MEDICAL CENTER	200	42	17.36%	242
PALM BEACH	100258	DELRAY MEDICAL CENTER	374	84	18.34%	458
PALM BEACH	104008	THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH INC	0	0		0
PALM BEACH	110006	PALMS WEST HOSPITAL	182	22	10.78%	204
PALM BEACH	110008	WEST BOCA MEDICAL CENTER	119	99	45.41%	218
PALM BEACH	110010	WELLINGTON REGIONAL MEDICAL CENTER	206	16	7.21%	222
PALM BEACH	110403	GOOD SAMARITAN MEDICAL CENTER	151	21	12.21%	172
PALM BEACH	23960072	SELECT SPECIALTY HOSPITAL- PALM BEACH	58	2	3.33%	60
PALM BEACH	23960074	KINDRED HOSPITAL THE PALM BEACHES	49	21	30.00%	70
PALM BEACH	23960098	BETHESDA HOSPITAL WEST	78	2	2.50%	80
PASCO	100046	ADVENTHEALTH ZEPHYRHILLS	144	12	7.69%	156
PASCO	100063	MORTON PLANT NORTH BAY HOSPITAL	134	26	16.25%	160
