County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	43,435	17,948	29.24%	61,383
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	820	226	21.61%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	444	46	9.39%	490
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	48	12	20.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	57	24	29.63%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	1	11	91.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	517	96	15.66%	613
BAY	100026	ASCENSION SACRED HEART BAY	89	61	40.67%	150
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	211	32	13.17%	243
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	51	35	40.70%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	51	5	8.93%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	26	4	13.33%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	355	141	28.43%	496
BREVARD	100028	PARRISH MEDICAL CENTER	102	74	42.05%	176
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	142	50	26.04%	192
BREVARD	100177	CAPE CANAVERAL HOSPITAL	74	66	47.14%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	56	4	6.67%	60
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	98	17	14.78%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	39	65	62.50%	104
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	46	14	23.33%	60
