County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	51,015	11,829	18.82%	62,844
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	945	119	11.18%	1,064
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	484	42	7.98%	526
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	55	5	8.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	70	15	17.65%	85
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	42	6	12.50%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	482	131	21.37%	613
BAY	100026	ASCENSION SACRED HEART BAY	129	23	15.13%	152
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	216	33	13.25%	249
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	61	25	29.07%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	40	8	16.67%	48
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	27	3	10.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	425	81	16.01%	506
BREVARD	100028	PARRISH MEDICAL CENTER	123	51	29.31%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	144	57	28.36%	201
BREVARD	100177	CAPE CANAVERAL HOSPITAL	94	46	32.86%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	62	0	0.00%	62
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	103	16	13.45%	119
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	45	60	57.14%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	43	17	28.33%	60
BREVARD	23960092	VIERA HOSPITAL	79	5	5.95%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	33	11	25.00%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	609	180	22.81%	789
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	428	47	9.89%	475
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	79	40	33.61%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	216	14	6.09%	230
BROWARD	100073	HOLY CROSS HOSPITAL	229	119	34.20%	348
BROWARD	100086	BROWARD HEALTH NORTH	276	6	2.13%	282
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	53	11	17.19%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	149	91	37.92%	240
BROWARD	100189	NORTHWEST MEDICAL CENTER	226	64	22.07%	290
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	112	5	4.27%	117
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	185	13	6.57%	198
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	147	170	53.63%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	114	17	12.98%	131
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	219	31	12.40%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	172	1	0.58%	173
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	16	10	38.46%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	92	18	16.36%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	309	0	0.00%	309
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	32	18	36.00%	50
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	181	12	6.22%	193
BROWARD	111527	MEMORIAL HOSPITAL WEST	439	36	7.58%	475
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	133	45	25.28%	178
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	6	4	40.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	118	11	8.53%	129
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	170	56	24.78%	226
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	179	74	29.25%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	166	38	18.63%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	91	18	16.51%	109
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	62	11	15.07%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	305	49	13.84%	354
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	115	19	14.18%	134
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	277	25	8.28%	302
COLLIER	110043	WILLOUGH AT NAPLES, THE	56	31	35.63%	87
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	224	32	12.50%	256
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	109	0	0.00%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	100	0	0.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	32	18	36.00%	50
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	109	0	0.00%	109
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	34	24	41.38%	58
DUVAL	100001	UF HEALTH JACKSONVILLE	481	122	20.23%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	352	68	16.19%	420
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	431	53	10.95%	484
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	109	41	27.33%	150
DUVAL	100151	MAYO CLINIC	293	11	3.62%	304
DUVAL	100179	MEMORIAL HOSPITAL JACKSONVILLE	367	132	26.45%	499
DUVAL	100184	BROOKS REHABILITATION HOSPITAL	137	6	4.20%	143
DUVAL	100196	CURAHEALTH JACKSONVILLE LLC	30	2	6.25%	32
DUVAL	104016	RIVER POINT BEHAVIORAL HEALTH	48	36	42.86%	84
DUVAL	23960052	BAPTIST MEDICAL CENTER SOUTH	276	46	14.29%	322
DUVAL	23960061	WEKIVA SPRINGS	52	59	53.15%	111
DUVAL	23960088	ASCENSION ST VINCENT'S SOUTHSIDE	161	63	28.13%	224
DUVAL	23960123	UF HEALTH NORTH	98	3	2.97%	101
DUVAL	23960157	WOLFSON CHILDREN'S HOSPITAL	155	31	16.67%	186
ESCAMBIA	100025	ASCENSION SACRED HEART PENSACOLA	426	116	21.40%	542
ESCAMBIA	100093	BAPTIST HOSPITAL	354	79	18.24%	433
ESCAMBIA	100231	WEST FLORIDA HOSPITAL	297	116	28.09%	413
ESCAMBIA	23960076	SELECT SPECIALTY HOSPITAL PENSACOLA	71	4	5.33%	75
FLAGLER	100118	ADVENTHEALTH PALM COAST	96	3	3.03%	99
FRANKLIN	100153	GEORGE E WEEMS MEMORIAL HOSPITAL	1	14	93.33%	15
GADSDEN	100159	CAPITAL REGIONAL MEDICAL CENTER, GADSDEN MEMORIAL CAMPUS	0	4	100.00%	4
GADSDEN	104000	FLORIDA STATE HOSPITAL	644	305	32.14%	949
GULF	23960084	ASCENSION SACRED HEART GULF	12	9	42.86%	21
HARDEE	100282	ADVENTHEALTH WAUCHULA	25	0	0.00%	25
HENDRY	100098	HENDRY REGIONAL MEDICAL CENTER	16	13	44.83%	29
HERNANDO	100071	BAYFRONT HEALTH BROOKSVILLE	72	42	36.84%	114
HERNANDO	100264	OAK HILL HOSPITAL	310	40	11.43%	350
HERNANDO	110054	SPRINGBROOK HOSPITAL	71	0	0.00%	71
HERNANDO	111525	BAYFRONT HEALTH SPRING HILL	70	60	46.15%	130
HERNANDO	23960042	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL	68	12	15.00%	80
HIGHLANDS	100049	HIGHLANDS REGIONAL MEDICAL CENTER	68	1	1.45%	69
HIGHLANDS	100109	ADVENTHEALTH SEBRING	167	6	3.47%	173
HIGHLANDS	120013	ADVENTHEALTH LAKE PLACID	21	4	16.00%	25
HILLSBOROUGH	100069	ADVENTHEALTH CARROLLWOOD	122	6	4.69%	128
HILLSBOROUGH	100075	ST JOSEPHS HOSPITAL	604	129	17.60%	733
HILLSBOROUGH	100115	KINDRED HOSPITAL-BAY AREA-TAMPA	54	13	19.40%	67
HILLSBOROUGH	100128	TAMPA GENERAL HOSPITAL	895	171	16.04%	1,066
HILLSBOROUGH	100132	SOUTH FLORIDA BAPTIST HOSPITAL	101	12	10.62%	113
HILLSBOROUGH	100143	KINDRED HOSPITAL-CENTRAL TAMPA	75	14	15.73%	89
HILLSBOROUGH	100173	ADVENTHEALTH TAMPA	467	69	12.87%	536
HILLSBOROUGH	100206	MEMORIAL HOSPITAL OF TAMPA	100	9	8.26%	109
HILLSBOROUGH	100243	BRANDON REGIONAL HOSPITAL	388	117	23.17%	505
HILLSBOROUGH	100255	TAMPA COMMUNITY HOSPITAL- A CAMPUS OF MEMORIAL HOSPITAL OF TAMPA	35	1	2.78%	36
HILLSBOROUGH	100259	SOUTH BAY HOSPITAL	103	39	27.46%	142
HILLSBOROUGH	110009	H LEE MOFFITT CANCER CENTER & RESEARCH INSTITUTE HOSPITAL	218	24	9.92%	242
HILLSBOROUGH	23960100	ST JOSEPHS HOSPITAL NORTH	141	3	2.08%	144
HILLSBOROUGH	23960105	ST JOSEPHS HOSPITAL SOUTH	137	11	7.43%	148
HILLSBOROUGH	23960113	ST JOSEPHS HOSPITAL BEHAVIORAL HEALTH CENTER	58	2	3.33%	60
HOLMES	100078	DOCTORS MEMORIAL HOSPITAL	15	5	25.00%	20
INDIAN RIVER	100105	CLEVELAND CLINIC INDIAN RIVER HOSPITAL	244	67	21.54%	311
INDIAN RIVER	100217	STEWARD SEBASTIAN RIVER MEDICAL CENTER	88	10	10.20%	98
INDIAN RIVER	110017	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF TREASURE COAST	48	17	26.15%	65
JACKSON	100138	CAMPBELLTON-GRACEVILLE HOSPITAL	0	0		0
JACKSON	100142	JACKSON HOSPITAL	57	35	38.04%	92
LAKE	100051	ORLANDO HEALTH SOUTH LAKE HOSPITAL	230	19	7.63%	249
LAKE	100057	ADVENTHEALTH WATERMAN	237	63	21.00%	300
LAKE	100084	UF HEALTH LEESBURG HOSPITAL INC	290	40	12.12%	330
LAKE	100214	UF HEALTH LEESBURG SENIOR BEHAVIORAL HEALTH CENTER	7	14	66.67%	21
LAKE	104018	LIFESTREAM BEHAVIORAL CENTER	21	25	54.35%	46
LEE	100012	LEE MEMORIAL HOSPITAL	293	35	10.67%	328
LEE	100107	LEHIGH REGIONAL MEDICAL CENTER	31	13	29.55%	44
LEE	100220	GULF COAST MEDICAL CENTER LEE MEMORIAL HEALTH SYSTEM	914	56	5.77%	970
LEE	100244	CAPE CORAL HOSPITAL	79	9	10.23%	88
