County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	44,328	15,929	26.44%	60,257
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	829	217	20.75%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	404	74	15.48%	478
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	46	14	23.33%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	61	20	24.69%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	45	3	6.25%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	3	9	75.00%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	126	487	79.45%	613
BAY	100026	ASCENSION SACRED HEART BAY	121	33	21.43%	154
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	199	35	14.96%	234
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	63	23	26.74%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	34	22	39.29%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	15	15	50.00%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	408	128	23.88%	536
BREVARD	100028	PARRISH MEDICAL CENTER	99	80	44.69%	179
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	153	39	20.31%	192
BREVARD	100177	CAPE CANAVERAL HOSPITAL	62	68	52.31%	130
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	50	5	9.09%	55
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	84	31	26.96%	115
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	32	73	69.52%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	53	7	11.67%	60
BREVARD	23960092	VIERA HOSPITAL	60	24	28.57%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	23	21	47.73%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	597	151	20.19%	748
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	360	35	8.86%	395
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
BROWARD	100056	CLEVELAND CLINIC HOSPITAL	184	46	20.00%	230
BROWARD	100073	HOLY CROSS HOSPITAL	196	152	43.68%	348
BROWARD	100086	BROWARD HEALTH NORTH	235	4	1.67%	239
BROWARD	100120	KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE	35	29	45.31%	64
BROWARD	100167	PLANTATION GENERAL HOSPITAL	142	122	46.21%	264
BROWARD	100189	NORTHWEST MEDICAL CENTER	195	99	33.67%	294
BROWARD	100200	BROWARD HEALTH IMPERIAL POINT	122	9	6.87%	131
BROWARD	100210	FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE	176	23	11.56%	199
BROWARD	100224	UNIVERSITY HOSPITAL AND MEDICAL CENTER	167	150	47.32%	317
BROWARD	100225	MEMORIAL REGIONAL HOSPITAL SOUTH	60	39	39.39%	99
BROWARD	100228	WESTSIDE REGIONAL MEDICAL CENTER	202	48	19.20%	250
BROWARD	100230	MEMORIAL HOSPITAL PEMBROKE	136	27	16.56%	163
BROWARD	103027	ST ANTHONY'S REHABILITATION HOSPITAL	12	14	53.85%	26
BROWARD	103028	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SUNRISE	98	12	10.91%	110
BROWARD	104001	SOUTH FLORIDA STATE HOSPITAL	287	0	0.00%	287
BROWARD	104015	LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES	30	10	25.00%	40
BROWARD	104026	FORT LAUDERDALE BEHAVIORAL HEALTH CENTER	92	0	0.00%	92
BROWARD	110019	BROWARD HEALTH CORAL SPRINGS	160	5	3.03%	165
BROWARD	111527	MEMORIAL HOSPITAL WEST	381	47	10.98%	428
BROWARD	23960050	MEMORIAL HOSPITAL MIRAMAR	129	58	31.02%	187
CALHOUN	100112	CALHOUN-LIBERTY HOSPITAL	6	4	40.00%	10
CHARLOTTE	100047	BAYFRONT HEALTH PUNTA GORDA	147	83	36.09%	230
CHARLOTTE	100077	BAYFRONT HEALTH PORT CHARLOTTE	146	81	35.68%	227
CHARLOTTE	100236	FAWCETT MEMORIAL HOSPITAL	130	123	48.62%	253
CITRUS	100023	CITRUS MEMORIAL HOSPITAL	142	62	30.39%	204
CITRUS	100249	BAYFRONT HEALTH SEVEN RIVERS	55	28	33.73%	83
CLAY	100016	KINDRED HOSPITAL-NORTH FLORIDA	48	25	34.25%	73
CLAY	100226	ORANGE PARK MEDICAL CENTER	326	51	13.53%	377
CLAY	23960117	ASCENSION ST VINCENT'S CLAY COUNTY	101	7	6.48%	108
COLLIER	100018	NAPLES COMMUNITY HOSPITAL	212	45	17.51%	257
COLLIER	110043	WILLOUGH AT NAPLES, THE	74	5	6.33%	79
COLLIER	120006	NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS	211	50	19.16%	261
COLLIER	23960025	PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE	82	27	24.77%	109
COLLIER	23960057	PHYSICIANS REGIONAL MEDICAL CENTER - COLLIER	78	22	22.00%	100
COLLIER	23960116	LANDMARK HOSPITAL OF SOUTHWEST FLORIDA	23	20	46.51%	43
COLUMBIA	100102	SHANDS LAKE SHORE REGIONAL MEDICAL CENTER	14	2	12.50%	16
COLUMBIA	100156	LAKE CITY MEDICAL CENTER	96	0	0.00%	96
DESOTO	100175	DESOTO MEMORIAL HOSPITAL	17	38	69.09%	55
DUVAL	100001	UF HEALTH JACKSONVILLE	476	127	21.06%	603
DUVAL	100040	ASCENSION ST VINCENT'S RIVERSIDE	264	174	39.73%	438
DUVAL	100088	BAPTIST MEDICAL CENTER JACKSONVILLE	410	60	12.77%	470
DUVAL	100117	BAPTIST MEDICAL CENTER - BEACHES	96	54	36.00%	150
DUVAL	100151	MAYO CLINIC	237	67	22.04%	304
