County	FileNumber	ProviderName	Bed Census	Available	Available Capacity	Total Staffed Bed Capacity
Grand Total	Total	Total	46,422	13,538	22.58%	59,960
ALACHUA	100113	UF HEALTH SHANDS HOSPITAL	882	164	15.68%	1,046
ALACHUA	100204	NORTH FLORIDA REGIONAL MEDICAL CENTER	430	45	9.47%	475
ALACHUA	110025	UF HEALTH REHAB HOSPITAL	57	3	5.00%	60
ALACHUA	120011	UF HEALTH SHANDS PSYCHIATRIC HOSPITAL	61	20	24.69%	81
ALACHUA	23960071	SELECT SPECIALTY HOSPITAL GAINESVILLE	48	0	0.00%	48
BAKER	100134	ED FRASER MEMORIAL HOSPITAL	4	8	66.67%	12
BAKER	104007	NORTHEAST FLORIDA STATE HOSPITAL	119	494	80.59%	613
BAY	100026	ASCENSION SACRED HEART BAY	128	34	20.99%	162
BAY	100242	GULF COAST REGIONAL MEDICAL CENTER	208	35	14.40%	243
BAY	110034	EMERALD COAST BEHAVIORAL HOSPITAL	54	32	37.21%	86
BAY	23960013	ENCOMPASS HEALTH REHABILITATION HOSPITAL OF PANAMA CITY	36	20	35.71%	56
BAY	23960045	SELECT SPECIALTY HOSPITAL - PANAMA CITY	10	20	66.67%	30
BRADFORD	100103	NORTH FLORIDA REGIONAL MEDICAL CENTER STARKE CAMPUS	5	5	50.00%	10
BREVARD	100019	HOLMES REGIONAL MEDICAL CENTER	412	94	18.58%	506
BREVARD	100028	PARRISH MEDICAL CENTER	132	42	24.14%	174
BREVARD	100092	ROCKLEDGE REGIONAL MEDICAL CENTER	142	30	17.44%	172
BREVARD	100177	CAPE CANAVERAL HOSPITAL	69	71	50.71%	140
BREVARD	104024	CIRCLES OF CARE, INC	32	20	38.46%	52
BREVARD	110027	SEA PINES REHABILITATION HOSPITAL AFFILIATE OF ENCOMPASS HEALTH	56	5	8.20%	61
BREVARD	110036	DEVEREUX FLORIDA	100	0	0.00%	100
BREVARD	120007	PALM BAY HOSPITAL	84	36	30.00%	120
BREVARD	23960034	MELBOURNE REGIONAL MEDICAL CENTER	32	73	69.52%	105
BREVARD	23960090	KINDRED HOSPITAL MELBOURNE	48	12	20.00%	60
BREVARD	23960092	VIERA HOSPITAL	82	2	2.38%	84
BREVARD	23960153	PALM POINT BEHAVIORAL HEALTH	21	23	52.27%	44
BROWARD	100038	MEMORIAL REGIONAL HOSPITAL	799	136	14.55%	935
BROWARD	100039	BROWARD HEALTH MEDICAL CENTER	404	24	5.61%	428
BROWARD	100042	KINDRED HOSPITAL-SOUTH FLORIDA-HOLLYWOOD	75	44	36.97%	119
